"session_id";"customer_id";"session_date";"session_start_time";"traffic_source";"landing_page";"pages_viewed";"session_duration_seconds";"device";"browser";"converted";"conversion_value";"campaign_id";"is_bounce"
127842;56;"2023-10-28";"21:27:22";"Social";"";12;1450;"Desktop";"Edge";0;0.0;0;1
127843;0;"2023-02-15";"02:04:22";"Paid_search";"Electronics";3;789;"";"Firefox";1;301.5;0;0
127844;0;"2024-10-14";"10:24:28";"Direct";"Home";10;1296;"";"Safari";0;0.0;0;1
127845;2041;"2024-11-24";"17:30:03";"Paid_search";"Home";13;488;"";"";0;0.0;0;1
127846;0;"2023-12-31";"01:55:09";"Paid_search";"Electronics";10;1752;"Tablet";"Edge";0;0.0;0;1
127847;0;"2023-11-05";"00:41:34";"Social";"Products";1;1569;"Desktop";"";0;0.0;0;0
127848;0;"2024-11-22";"18:28:45";"Organic_search";"Home";13;1539;"Desktop";"";0;0.0;0;0
127849;288;"2023-06-10";"20:25:29";"Email";"Home";9;1243;"Mobile";"Edge";0;0.0;1022;1
127850;0;"2024-08-19";"15:30:28";"Organic_search";"Sale";3;1187;"Desktop";"Chrome";0;0.0;0;0
127851;4063;"2024-01-08";"";"Organic_search";"Home";15;1519;"Tablet";"Chrome";0;0.0;0;0
127852;0;"2024-10-27";"06:57:34";"Organic_search";"Sale";14;647;"Tablet";"Chrome";0;0.0;0;1
127853;2459;"2023-05-22";"14:47:28";"Referral";"Sale";2;590;"Mobile";"Edge";0;0.0;0;0
127854;57;"2024-07-06";"08:56:12";"Direct";"Home";7;988;"Mobile";"";0;0.0;0;0
127855;0;"2024-10-21";"21:29:17";"Referral";"Sale";7;954;"Desktop";"Safari";0;0.0;0;0
127856;0;"2023-10-09";"10:30:02";"Referral";"Sale";9;1792;"Desktop";"Firefox";0;0.0;0;0
127857;0;"2024-08-09";"20:06:44";"Organic_search";"Home";5;1614;"Mobile";"Chrome";1;432.37;0;0
127858;2418;"2024-08-09";"";"Organic_search";"Products";13;1054;"Desktop";"Chrome";0;0.0;0;0
127859;0;"2023-12-21";"12:11:20";"Paid_search";"Sale";13;0;"Desktop";"Chrome";0;0.0;0;1
127860;0;"2023-11-11";"18:16:56";"Direct";"Electronics";1;619;"Desktop";"Safari";0;0.0;0;0
127861;0;"2024-05-13";"19:15:56";"Paid_search";"";6;420;"Tablet";"Edge";0;0.0;0;1
127862;0;"2023-08-28";"05:40:07";"Paid_search";"Home";6;1704;"Desktop";"Chrome";0;0.0;0;0
127863;2065;"2023-03-30";"20:47:10";"Email";"Home";7;1366;"Mobile";"Chrome";0;0.0;0;1
127864;0;"2024-06-05";"09:21:24";"Organic_search";"Electronics";15;251;"Tablet";"Chrome";0;0.0;0;0
127865;2989;"2024-03-30";"22:12:25";"Organic_search";"Home";8;424;"Desktop";"Chrome";0;0.0;0;0
127866;1578;"2023-01-11";"14:01:32";"Organic_search";"Electronics";11;1703;"Tablet";"";0;0.0;0;0
127867;0;"2024-03-28";"10:08:21";"Direct";"Sale";14;1154;"Desktop";"";0;0.0;0;1
127868;694;"2024-07-11";"04:54:14";"Email";"Products";4;1256;"Desktop";"Safari";0;0.0;1034;0
127869;3157;"2024-02-09";"16:07:23";"Referral";"Sale";2;686;"Mobile";"Safari";0;0.0;0;0
127870;0;"2023-02-07";"01:23:07";"Email";"Home";2;1657;"Mobile";"Firefox";0;0.0;1004;0
127871;1884;"2024-12-07";"11:55:14";"Referral";"Electronics";11;85;"Mobile";"";0;0.0;0;0
127872;0;"2024-04-19";"16:12:31";"Paid_search";"Electronics";3;1060;"Desktop";"Firefox";0;0.0;0;0
127873;0;"2023-01-11";"";"Social";"Products";1;559;"Mobile";"Chrome";0;0.0;0;1
127874;954;"2023-03-22";"07:00:41";"Email";"Electronics";10;671;"Desktop";"Firefox";0;0.0;1044;1
127875;0;"2024-07-13";"06:50:05";"Social";"";3;1335;"Mobile";"Edge";0;0.0;0;0
127876;2311;"2024-06-15";"07:19:33";"Direct";"Electronics";9;1716;"Tablet";"";0;0.0;0;0
127877;0;"2023-02-25";"01:36:27";"Email";"Home";14;1353;"Mobile";"Firefox";0;0.0;1002;1
127878;3230;"2024-03-23";"";"Email";"Products";9;353;"";"Safari";0;0.0;1033;0
127879;0;"2023-01-05";"02:12:08";"Organic_search";"";6;200;"Mobile";"Chrome";0;0.0;0;0
127880;0;"2024-12-23";"10:15:29";"Email";"Electronics";15;61;"Desktop";"Safari";0;0.0;0;1
127881;518;"2023-04-26";"02:12:57";"Email";"Sale";0;1038;"Mobile";"";0;0.0;1040;0
127882;0;"2023-04-25";"";"Social";"Home";8;1613;"";"Safari";0;0.0;0;1
127883;0;"2024-01-19";"17:58:01";"Organic_search";"";1;425;"Desktop";"Chrome";0;0.0;0;0
127884;0;"2023-03-28";"22:31:57";"Social";"Home";9;1413;"Desktop";"Edge";0;0.0;0;1
127885;0;"2024-10-09";"08:03:49";"Direct";"Sale";9;1456;"Mobile";"";0;0.0;0;0
127886;0;"2023-12-09";"22:05:58";"Social";"Products";12;0;"Mobile";"";0;0.0;0;0
127887;1094;"2024-07-20";"01:18:27";"Email";"";13;1156;"Tablet";"Chrome";0;0.0;0;0
127888;0;"2023-12-21";"05:51:36";"Paid_search";"Products";15;1377;"Desktop";"Chrome";0;0.0;0;1
127889;0;"2024-07-06";"21:37:07";"Organic_search";"";2;1273;"Desktop";"Chrome";0;0.0;0;0
127890;0;"2023-06-14";"08:29:13";"Organic_search";"";11;1512;"Mobile";"";0;0.0;0;0
127891;3594;"2023-04-02";"23:37:54";"Organic_search";"Home";14;1361;"Desktop";"Safari";0;0.0;0;1
127892;0;"2023-06-11";"";"Referral";"Products";14;1165;"";"Chrome";0;0.0;0;0
127893;4008;"2023-03-25";"";"Social";"";0;907;"";"";0;0.0;0;1
127894;0;"2023-10-01";"";"Email";"Electronics";1;1169;"Mobile";"Chrome";0;0.0;1012;1
127895;0;"2024-06-29";"11:33:33";"Paid_search";"Home";8;1343;"Tablet";"Chrome";0;0.0;0;0
127896;181;"2023-10-07";"14:58:56";"Organic_search";"Sale";10;1538;"Mobile";"Firefox";0;0.0;0;0
127897;0;"2023-07-21";"11:09:48";"Referral";"Home";7;624;"Desktop";"Chrome";0;0.0;0;0
127898;200;"2024-11-13";"02:34:23";"Referral";"Products";7;1276;"Desktop";"";0;0.0;0;0
127899;1032;"2024-05-30";"";"Organic_search";"Electronics";6;933;"Tablet";"Firefox";0;0.0;0;0
127900;4608;"2024-10-11";"";"Organic_search";"Home";0;1252;"Desktop";"Firefox";0;0.0;0;0
127901;0;"2024-12-14";"00:01:06";"Paid_search";"Electronics";13;90;"Mobile";"Edge";0;0.0;0;1
127902;0;"2023-12-05";"13:42:24";"Paid_search";"Home";6;0;"Desktop";"Edge";0;0.0;0;0
127903;0;"2023-03-20";"02:04:38";"Organic_search";"Sale";11;1553;"";"Chrome";0;0.0;0;0
127904;0;"2023-04-27";"";"Social";"Sale";7;1611;"Tablet";"Safari";0;0.0;0;0
127905;0;"2023-06-27";"06:46:56";"Organic_search";"Sale";6;1364;"Desktop";"Safari";0;0.0;0;0
127906;4313;"2023-04-08";"22:48:16";"Social";"";13;1148;"Mobile";"Safari";0;0.0;0;0
127907;0;"2023-10-26";"00:31:12";"Organic_search";"Products";2;1102;"";"Firefox";0;0.0;0;1
127908;3016;"2023-03-04";"18:48:10";"Social";"";8;16;"Desktop";"Chrome";0;0.0;0;0
127909;0;"2023-11-02";"15:25:28";"Social";"Electronics";14;1753;"";"Firefox";0;0.0;0;0
127910;0;"2023-03-05";"21:48:03";"Paid_search";"Products";9;698;"Tablet";"Safari";0;0.0;0;0
127911;0;"2024-07-16";"18:55:01";"Social";"Electronics";1;110;"Desktop";"";0;0.0;0;1
127912;0;"2024-04-13";"03:01:22";"Paid_search";"Products";0;816;"Mobile";"";0;0.0;0;0
127913;2177;"2023-03-20";"16:51:53";"Email";"Products";0;1125;"Mobile";"Chrome";0;0.0;1023;0
127914;0;"2023-11-08";"21:14:20";"Email";"Products";14;1274;"Desktop";"Chrome";0;0.0;1043;1
127915;0;"2024-09-25";"10:40:10";"Organic_search";"";11;1247;"";"Chrome";0;0.0;0;0
127916;0;"2023-09-19";"08:03:38";"Email";"Electronics";7;829;"";"Chrome";0;0.0;0;0
127917;3937;"2024-02-12";"10:52:30";"Social";"Electronics";1;1383;"Mobile";"";0;0.0;0;0
127918;0;"2024-06-12";"23:10:28";"Organic_search";"Sale";4;140;"Desktop";"Edge";0;0.0;0;1
127919;0;"2023-06-17";"";"Email";"Electronics";8;285;"Tablet";"Chrome";0;0.0;0;0
127920;0;"2023-12-22";"05:45:24";"Direct";"Sale";14;1277;"Mobile";"Chrome";0;0.0;0;0
127921;3054;"2024-01-07";"23:23:33";"Social";"";11;851;"";"Safari";0;0.0;0;0
127922;1824;"2023-01-24";"02:05:05";"Paid_search";"Home";6;827;"Desktop";"Edge";1;492.23;0;0
127923;0;"2023-09-23";"15:07:49";"Organic_search";"Electronics";10;684;"Mobile";"Firefox";0;0.0;0;0
127924;0;"2024-02-28";"08:32:59";"Email";"Electronics";12;739;"";"Safari";0;0.0;0;1
127925;4460;"2023-06-21";"";"Paid_search";"Products";11;1060;"Desktop";"Firefox";0;0.0;0;1
127926;139;"2024-03-16";"03:42:22";"Direct";"";13;1507;"Mobile";"Safari";0;0.0;0;1
127927;904;"2024-12-17";"22:54:31";"Email";"Sale";15;1270;"Desktop";"Chrome";0;0.0;0;0
127928;0;"2023-06-18";"12:57:04";"Paid_search";"Sale";3;611;"";"Chrome";0;0.0;0;1
127929;353;"2023-02-16";"06:57:48";"Referral";"Home";4;304;"";"Chrome";0;0.0;0;0
127930;0;"2023-03-02";"10:36:06";"Paid_search";"Products";9;1658;"";"Safari";0;0.0;0;1
127931;0;"2023-02-12";"02:16:50";"Organic_search";"Home";7;609;"Tablet";"";0;0.0;0;0
127932;0;"2024-01-19";"03:04:03";"Social";"";9;111;"Mobile";"Safari";0;0.0;0;0
127933;0;"2023-11-27";"14:02:40";"Direct";"Products";4;1294;"Desktop";"Chrome";0;0.0;0;1
127934;1943;"2023-10-21";"08:37:50";"Paid_search";"";15;809;"Tablet";"Chrome";0;0.0;0;1
127935;0;"2023-03-31";"03:48:24";"Direct";"";9;950;"Tablet";"Firefox";0;0.0;0;0
127936;0;"2023-10-26";"03:42:54";"Paid_search";"Products";14;0;"Desktop";"Edge";0;0.0;0;0
127937;0;"2024-05-18";"01:59:44";"Direct";"Home";8;1128;"Mobile";"Edge";0;0.0;0;1
127938;4550;"2023-06-04";"02:05:55";"Referral";"Sale";11;621;"Mobile";"Edge";0;0.0;0;1
127939;0;"2024-06-16";"13:35:17";"Paid_search";"Sale";13;557;"Mobile";"Safari";0;0.0;0;0
127940;0;"2023-12-10";"09:05:27";"Paid_search";"Sale";11;493;"Desktop";"Firefox";0;0.0;0;1
127941;3267;"2024-07-11";"00:36:29";"Paid_search";"Electronics";14;1463;"Tablet";"Chrome";0;0.0;0;1
127942;2525;"2024-04-05";"07:19:19";"Social";"Sale";9;63;"Desktop";"Chrome";0;0.0;0;0
127943;0;"2023-08-30";"08:28:10";"Direct";"Home";8;1714;"Desktop";"";0;0.0;0;0
127944;0;"2023-12-28";"12:20:49";"Email";"Sale";3;106;"Desktop";"Edge";0;0.0;1000;0
127945;0;"2024-05-10";"02:34:57";"Social";"Electronics";1;341;"";"Edge";0;0.0;0;0
127946;0;"2024-03-21";"00:07:41";"Social";"Home";1;1312;"Mobile";"";0;0.0;0;0
127947;1666;"2024-12-02";"12:29:20";"Social";"Products";8;1316;"";"Safari";0;0.0;0;0
127948;0;"2024-03-26";"";"Social";"Sale";10;0;"";"Chrome";0;0.0;0;0
127949;3148;"2024-12-06";"20:23:34";"Email";"Electronics";12;1232;"Desktop";"Safari";0;0.0;1024;1
127950;0;"2024-01-12";"01:29:47";"Organic_search";"Products";14;1504;"Desktop";"Edge";0;0.0;0;0
127951;0;"2024-10-07";"17:29:24";"Direct";"Sale";3;1596;"Desktop";"";0;0.0;0;0
127952;1476;"2023-05-18";"02:55:26";"Referral";"Home";3;780;"Desktop";"Firefox";0;0.0;0;0
127953;0;"2024-06-14";"00:29:14";"Organic_search";"Electronics";5;1358;"Mobile";"Safari";0;0.0;0;0
127954;0;"2023-11-15";"21:30:13";"Paid_search";"Home";3;629;"Tablet";"Safari";0;0.0;0;0
127955;234;"2024-02-23";"12:51:19";"Direct";"Products";4;434;"Mobile";"";0;0.0;0;0
127956;0;"2024-05-31";"02:50:50";"Social";"";11;1723;"Desktop";"Edge";0;0.0;0;1
127957;0;"2024-10-02";"08:04:31";"Paid_search";"Sale";14;960;"Tablet";"Firefox";0;0.0;0;1
127958;0;"2023-03-02";"14:01:42";"Email";"Sale";3;496;"Tablet";"Safari";0;0.0;1021;1
127959;0;"2023-06-30";"15:13:47";"Social";"Home";10;1241;"Desktop";"Edge";0;0.0;0;0
127960;0;"2024-08-28";"";"Social";"";1;1702;"Mobile";"Edge";0;0.0;0;0
127961;1567;"2023-08-21";"16:23:51";"Social";"Electronics";13;528;"Mobile";"Chrome";0;0.0;0;0
127962;0;"2023-02-16";"17:39:13";"Social";"Electronics";7;1738;"";"Edge";0;0.0;0;0
127963;0;"2023-04-23";"13:14:50";"Organic_search";"Electronics";3;1073;"Mobile";"Safari";0;0.0;0;0
127964;0;"2023-03-29";"";"Referral";"Sale";9;542;"Desktop";"";0;0.0;0;0
127965;0;"2024-12-08";"13:26:36";"Social";"";12;308;"Tablet";"Chrome";0;0.0;0;0
127966;1448;"2024-03-11";"";"Paid_search";"Sale";15;74;"Desktop";"Edge";0;0.0;0;0
127967;0;"2024-04-14";"16:32:10";"Referral";"Home";15;801;"Desktop";"Edge";0;0.0;0;0
127968;0;"2024-01-01";"";"Direct";"Products";6;848;"Mobile";"Safari";0;0.0;0;0
127969;4949;"2023-11-07";"23:37:54";"Direct";"Products";5;1321;"Desktop";"";0;0.0;0;0
127970;0;"2024-02-16";"";"Paid_search";"Sale";14;1558;"Mobile";"Firefox";0;0.0;0;0
127971;0;"2023-08-27";"22:14:31";"Paid_search";"Electronics";3;0;"";"Chrome";0;0.0;0;0
127972;0;"2023-04-16";"18:43:28";"Organic_search";"Home";9;773;"Desktop";"Edge";0;0.0;0;0
127973;0;"2024-10-30";"04:04:20";"Organic_search";"Electronics";15;976;"";"Safari";0;0.0;0;0
127974;0;"2023-12-24";"21:47:01";"Paid_search";"Electronics";0;1310;"Desktop";"Safari";0;0.0;0;0
127975;4417;"2024-04-27";"10:38:58";"Paid_search";"Electronics";7;562;"Mobile";"Chrome";0;0.0;0;0
127976;0;"2024-09-29";"03:30:49";"Organic_search";"Products";13;1487;"Mobile";"Safari";0;0.0;0;0
127977;0;"2024-01-25";"18:46:49";"Referral";"Home";15;1167;"Desktop";"Edge";0;0.0;0;0
127978;1107;"2024-07-09";"";"Paid_search";"Home";4;929;"Desktop";"Chrome";0;0.0;0;1
127979;2676;"2023-03-22";"03:13:15";"Paid_search";"Products";7;1317;"Mobile";"Safari";0;0.0;0;1
127980;4673;"2023-10-13";"16:06:58";"Organic_search";"Sale";1;262;"Mobile";"Chrome";0;0.0;0;1
127981;4753;"2024-12-03";"19:46:36";"Email";"Home";10;690;"Tablet";"";1;406.43;1040;1
127982;0;"2023-09-27";"16:09:47";"Direct";"Sale";7;1012;"Desktop";"Chrome";0;0.0;0;0
127983;2861;"2024-08-22";"09:29:47";"Organic_search";"Sale";2;284;"Mobile";"Chrome";0;0.0;0;0
127984;0;"2023-12-13";"00:25:52";"Paid_search";"Sale";0;985;"";"Edge";0;0.0;0;1
127985;0;"2024-12-01";"00:52:24";"Paid_search";"";4;75;"Tablet";"";0;0.0;0;0
127986;4612;"2023-06-20";"12:57:57";"Paid_search";"Electronics";5;1182;"Mobile";"";0;0.0;0;1
127987;0;"2023-11-03";"03:15:23";"Paid_search";"";15;507;"Tablet";"Safari";0;0.0;0;0
127988;0;"2023-08-22";"02:18:50";"Email";"Sale";7;242;"Desktop";"";0;0.0;0;0
127989;0;"2024-02-17";"16:14:57";"Organic_search";"Products";11;0;"Tablet";"Edge";0;0.0;0;1
127990;0;"2024-11-18";"17:05:51";"Paid_search";"Home";8;1076;"Mobile";"Safari";0;0.0;0;1
127991;4560;"2024-02-04";"05:16:29";"Social";"Products";8;112;"Mobile";"Chrome";1;231.99;0;0
127992;359;"2023-07-13";"21:26:58";"Organic_search";"Sale";0;869;"";"";0;0.0;0;1
127993;0;"2024-10-28";"02:23:34";"Organic_search";"Home";4;1475;"Desktop";"Chrome";0;0.0;0;0
127994;286;"2024-02-03";"13:42:44";"Email";"Sale";10;185;"Mobile";"Safari";0;0.0;1010;0
127995;4349;"2023-01-19";"17:21:18";"Social";"Sale";5;721;"Mobile";"Chrome";0;0.0;0;1
127996;0;"2024-06-10";"07:50:48";"Organic_search";"Electronics";4;0;"Desktop";"";0;0.0;0;1
127997;0;"2024-01-28";"15:34:13";"Email";"Sale";5;345;"Mobile";"Chrome";0;0.0;1005;0
127998;0;"2024-04-28";"20:34:12";"Social";"Products";15;164;"Desktop";"Chrome";0;0.0;0;1
127999;22;"2024-10-19";"17:04:17";"Organic_search";"Electronics";11;904;"Mobile";"Chrome";0;0.0;0;0
128000;0;"2024-11-29";"";"Paid_search";"Products";7;322;"Desktop";"";0;0.0;0;0
128001;0;"2023-02-01";"";"Organic_search";"";4;1710;"Desktop";"Chrome";0;0.0;0;0
128002;2770;"2024-04-13";"16:32:45";"Referral";"";2;1309;"Desktop";"Edge";0;0.0;0;0
128003;2292;"2023-08-08";"22:15:04";"Organic_search";"Electronics";9;428;"Mobile";"";0;0.0;0;1
128004;0;"2024-02-19";"07:46:17";"Organic_search";"Electronics";8;0;"Tablet";"Chrome";0;0.0;0;0
128005;0;"2024-12-16";"20:43:07";"Referral";"Home";7;260;"Desktop";"Safari";0;0.0;0;1
128006;2702;"2024-07-20";"21:04:55";"Organic_search";"";15;909;"Mobile";"Firefox";0;0.0;0;1
128007;0;"2023-01-02";"19:43:53";"Paid_search";"Products";15;910;"Mobile";"Chrome";0;0.0;0;0
128008;0;"2024-08-22";"07:28:57";"Organic_search";"";10;1218;"Desktop";"";0;0.0;0;1
128009;0;"2024-08-12";"16:20:38";"Email";"";11;1602;"Desktop";"Firefox";0;0.0;1039;0
128010;2259;"2023-04-11";"20:23:08";"Paid_search";"Home";14;177;"";"Chrome";0;0.0;0;1
128011;3174;"2024-05-27";"11:39:55";"Direct";"Products";14;398;"Mobile";"Chrome";0;0.0;0;0
128012;0;"2023-03-09";"02:03:02";"Paid_search";"";2;1761;"Desktop";"";0;0.0;0;1
128013;0;"2024-10-24";"12:59:54";"Paid_search";"Electronics";10;0;"Desktop";"";0;0.0;0;1
128014;0;"2024-12-21";"01:17:29";"Paid_search";"";1;1438;"";"Safari";0;0.0;0;0
128015;136;"2024-07-16";"02:19:21";"Organic_search";"Products";4;451;"Tablet";"Chrome";0;0.0;0;0
128016;71;"2024-08-03";"02:08:11";"Paid_search";"Products";14;1522;"Mobile";"Safari";0;0.0;0;0
128017;410;"2023-05-30";"19:01:28";"Organic_search";"Electronics";2;1747;"Tablet";"Chrome";0;0.0;0;0
128018;0;"2024-02-19";"11:22:50";"Organic_search";"Home";1;1408;"Mobile";"Chrome";0;0.0;0;1
128019;0;"2024-04-03";"02:53:16";"Organic_search";"Sale";11;1259;"";"Safari";0;0.0;0;0
128020;3954;"2023-06-13";"04:10:44";"Direct";"Products";7;1651;"Desktop";"";0;0.0;0;1
128021;2092;"2024-05-18";"09:01:29";"Organic_search";"Products";6;1188;"Tablet";"Chrome";0;0.0;0;1
128022;1887;"2023-04-22";"05:03:01";"Paid_search";"Sale";14;1012;"Desktop";"Chrome";0;0.0;0;1
128023;498;"2023-12-16";"03:31:43";"Organic_search";"Electronics";6;0;"Mobile";"Edge";0;0.0;0;1
128024;0;"2024-05-19";"";"Organic_search";"";13;411;"Desktop";"";0;0.0;0;0
128025;0;"2024-07-30";"";"Paid_search";"Products";8;12;"";"Edge";0;0.0;0;1
128026;1353;"2023-07-27";"13:14:33";"Social";"Products";1;492;"Desktop";"Chrome";0;0.0;0;1
128027;819;"2023-12-01";"07:33:05";"Paid_search";"Home";3;296;"";"Firefox";0;0.0;0;1
128028;4973;"2023-10-29";"10:58:25";"Organic_search";"";6;729;"Desktop";"Edge";0;0.0;0;0
128029;2842;"2023-02-17";"21:48:25";"Direct";"Electronics";13;663;"Desktop";"Chrome";0;0.0;0;0
128030;0;"2023-08-08";"19:06:01";"Email";"Home";12;943;"Mobile";"Chrome";0;0.0;0;0
128031;0;"2024-11-27";"00:41:15";"Social";"Sale";15;35;"Desktop";"Chrome";0;0.0;0;0
128032;0;"2024-10-10";"03:14:40";"Social";"Sale";8;850;"Desktop";"";0;0.0;0;1
128033;0;"2024-10-06";"21:49:11";"Social";"Sale";1;1711;"Mobile";"Firefox";0;0.0;0;0
128034;2397;"2024-07-03";"02:01:58";"Referral";"Sale";15;363;"";"Chrome";0;0.0;0;1
128035;0;"2024-03-07";"17:08:02";"Social";"Home";13;0;"";"Firefox";0;0.0;0;0
128036;0;"2023-04-24";"10:05:44";"Organic_search";"Home";7;393;"Tablet";"Firefox";0;0.0;0;0
128037;0;"2024-03-27";"12:07:28";"Organic_search";"Products";9;334;"Mobile";"Chrome";0;0.0;0;0
128038;2764;"2024-11-26";"03:12:32";"Organic_search";"";7;1030;"";"";0;0.0;0;0
128039;0;"2024-02-02";"01:26:33";"Email";"Electronics";8;1535;"Desktop";"Safari";0;0.0;1010;0
128040;0;"2023-11-10";"";"Direct";"";0;861;"Desktop";"Chrome";0;0.0;0;0
128041;2536;"2024-03-18";"17:04:56";"Email";"Sale";8;0;"Mobile";"Edge";0;0.0;1000;1
128042;0;"2024-05-31";"10:26:34";"Social";"Home";11;1396;"";"Chrome";0;0.0;0;0
128043;0;"2024-10-21";"07:58:46";"Social";"Home";7;940;"Tablet";"Chrome";0;0.0;0;0
128044;0;"2024-08-23";"00:28:47";"Direct";"Sale";10;1410;"Mobile";"Chrome";0;0.0;0;1
128045;0;"2024-01-11";"18:49:44";"Paid_search";"Sale";14;344;"Desktop";"Edge";0;0.0;0;1
128046;0;"2023-03-08";"17:44:22";"Social";"";2;368;"";"Firefox";0;0.0;0;1
128047;0;"2023-05-29";"";"Organic_search";"Sale";5;462;"Mobile";"Chrome";0;0.0;0;1
128048;0;"2024-11-02";"04:29:17";"Social";"Home";8;0;"Desktop";"Edge";0;0.0;0;1
128049;0;"2023-12-30";"13:26:31";"Organic_search";"Sale";1;1519;"Desktop";"Edge";0;0.0;0;1
128050;0;"2023-05-24";"18:49:19";"Direct";"Electronics";15;1146;"Mobile";"Chrome";0;0.0;0;0
128051;0;"2024-06-01";"13:01:06";"Email";"Electronics";14;1735;"Desktop";"Chrome";0;0.0;0;1
128052;0;"2023-04-06";"06:48:16";"Organic_search";"Products";1;38;"Desktop";"Firefox";0;0.0;0;0
128053;0;"2024-12-27";"03:42:52";"Paid_search";"Home";10;753;"";"Chrome";0;0.0;0;0
128054;4960;"2023-11-03";"16:30:14";"Social";"Sale";11;137;"Mobile";"Chrome";0;0.0;0;1
128055;3433;"2024-10-05";"15:20:30";"Social";"Home";1;94;"Desktop";"Safari";0;0.0;0;0
128056;106;"2023-09-05";"19:29:02";"Organic_search";"Products";2;1717;"Desktop";"Safari";0;0.0;0;0
128057;4849;"2024-10-30";"10:46:40";"Email";"Products";8;1597;"Mobile";"Safari";0;0.0;1020;1
128058;905;"2023-02-14";"02:56:01";"Organic_search";"Home";5;1027;"Mobile";"Chrome";0;0.0;0;0
128059;3211;"2024-06-25";"19:18:11";"Paid_search";"Home";13;824;"Tablet";"Chrome";0;0.0;0;0
128060;841;"2024-09-26";"08:51:38";"Paid_search";"Home";6;709;"Mobile";"Safari";0;0.0;0;0
128061;0;"2024-09-02";"17:50:41";"Organic_search";"Products";13;1199;"Desktop";"Safari";0;0.0;0;0
128062;0;"2024-01-29";"14:50:42";"Social";"";1;438;"Desktop";"Chrome";0;0.0;0;0
128063;4396;"2024-02-03";"04:00:33";"Organic_search";"";1;749;"Desktop";"Firefox";0;0.0;0;1
128064;0;"2024-04-27";"";"Referral";"Sale";9;338;"Mobile";"Safari";0;0.0;0;1
128065;0;"2023-01-26";"10:00:38";"Organic_search";"";2;1225;"Desktop";"Safari";0;0.0;0;1
128066;721;"2023-02-02";"14:21:28";"Paid_search";"";6;885;"Mobile";"Chrome";0;0.0;0;1
128067;0;"2024-12-16";"09:27:09";"Paid_search";"Home";12;1023;"Tablet";"Edge";0;0.0;0;0
128068;2078;"2023-11-09";"13:23:25";"Organic_search";"Home";10;1474;"Tablet";"Edge";0;0.0;0;0
128069;4250;"2024-03-26";"09:42:43";"Organic_search";"Home";15;1425;"Tablet";"";0;0.0;0;1
128070;4885;"2024-03-21";"07:56:05";"Organic_search";"";12;1481;"Desktop";"Firefox";1;54.36;0;0
128071;0;"2024-04-23";"04:19:17";"Email";"";9;284;"Desktop";"Safari";0;0.0;1000;0
128072;0;"2024-04-13";"21:27:56";"Paid_search";"Electronics";6;146;"Tablet";"Firefox";0;0.0;0;0
128073;0;"2024-06-13";"16:58:29";"Organic_search";"Home";2;0;"Desktop";"Chrome";0;0.0;0;1
128074;0;"2023-11-13";"14:10:41";"Email";"Home";1;1071;"Desktop";"Edge";0;0.0;1043;0
128075;0;"2024-10-03";"11:51:55";"Organic_search";"Products";9;1034;"Desktop";"Safari";0;0.0;0;1
128076;784;"2023-02-01";"11:18:23";"Organic_search";"Sale";12;1106;"Desktop";"";0;0.0;0;0
128077;3278;"2023-07-13";"19:41:43";"Email";"Sale";15;1359;"Mobile";"Chrome";0;0.0;0;1
128078;0;"2023-02-12";"21:23:23";"Email";"Products";4;664;"";"Edge";0;0.0;1047;1
128079;4015;"2024-01-05";"10:02:30";"Paid_search";"Home";15;231;"Mobile";"Edge";0;0.0;0;0
128080;0;"2024-12-31";"08:21:58";"Social";"Sale";9;1682;"Tablet";"Chrome";0;0.0;0;0
128081;0;"2024-11-20";"17:50:48";"Referral";"Products";2;748;"Desktop";"Firefox";0;0.0;0;1
128082;0;"2024-11-20";"13:51:22";"Email";"Sale";3;226;"Mobile";"Chrome";0;0.0;0;1
128083;4379;"2023-03-09";"01:17:47";"Email";"";10;530;"Mobile";"Chrome";0;0.0;1040;1
128084;0;"2023-11-10";"16:45:28";"Email";"";8;1138;"Mobile";"Chrome";0;0.0;0;0
128085;0;"2024-06-03";"";"Paid_search";"Home";2;485;"";"Edge";0;0.0;0;1
128086;0;"2023-02-15";"19:58:26";"Paid_search";"Sale";12;1143;"Desktop";"Edge";0;0.0;0;0
128087;4102;"2023-05-24";"09:43:41";"Organic_search";"Electronics";4;1220;"";"Chrome";0;0.0;0;0
128088;3612;"2023-05-06";"05:09:25";"Social";"Sale";10;1063;"Mobile";"Firefox";0;0.0;0;0
128089;0;"2023-12-16";"23:36:24";"Social";"Sale";10;1664;"Desktop";"Firefox";0;0.0;0;0
128090;3432;"2023-10-02";"13:49:54";"Referral";"Electronics";4;1798;"Desktop";"Chrome";0;0.0;0;0
128091;454;"2023-09-04";"12:48:57";"Email";"Sale";3;331;"Mobile";"Firefox";0;0.0;1012;1
128092;0;"2024-02-15";"12:46:30";"Email";"Products";12;1689;"";"Edge";0;0.0;1004;0
128093;2116;"2024-11-14";"";"Organic_search";"Sale";11;1744;"Mobile";"Chrome";0;0.0;0;1
128094;0;"2023-07-09";"23:12:46";"Email";"Products";6;0;"Desktop";"";0;0.0;1001;0
128095;2225;"2024-04-05";"18:13:13";"Referral";"Products";4;712;"Mobile";"Chrome";0;0.0;0;0
