"spend_id";"spend_date";"channel";"spend_amount";"impressions";"clicks";"conversions"
1548;"2023-11-24";"email";88.47;0;0;100
1549;"2023-11-24";"paid_search";248.88;24548;1021;8
1550;"2023-11-24";"social_media";275.75;73933;2974;51
1551;"2023-11-24";"display_ads";155.87;42466;2340;35
1552;"2023-11-24";"affiliate";127.34;16476;1280;101
1553;"2023-11-25";"email";73.58;0;0;30
1554;"2023-11-25";"paid_search";214.73;53583;732;90
1555;"2023-11-25";"social_media";258.01;80920;3503;20
1556;"2023-11-25";"display_ads";142.91;68950;342;90
1557;"2023-11-25";"affiliate";126.41;76250;2710;72
1558;"2023-11-26";"email";84.33;0;0;46
1559;"2023-11-26";"paid_search";219.3;59590;3927;42
1560;"2023-11-26";"social_media";168.63;77720;2916;8
1561;"2023-11-26";"display_ads";194.35;93754;2706;88
1562;"2023-11-26";"affiliate";138.36;47360;3271;69
1563;"2023-11-27";"email";56.45;0;0;101
1564;"2023-11-27";"paid_search";382.25;85889;4790;19
1565;"2023-11-27";"social_media";245.59;47012;165;55
1566;"2023-11-27";"display_ads";144.67;48088;2866;111
1567;"2023-11-27";"affiliate";106.82;98587;2631;61
1568;"2023-11-28";"email";65.69;0;0;99
1569;"2023-11-28";"paid_search";324.27;88043;3339;118
1570;"2023-11-28";"social_media";170.06;55111;3249;104
1571;"2023-11-28";"display_ads";148.77;45631;1786;28
1572;"2023-11-28";"affiliate";120.99;32076;3423;118
1573;"2023-11-29";"email";55.53;0;0;188
1574;"2023-11-29";"paid_search";277.4;98474;187;140
1575;"2023-11-29";"social_media";208.09;67263;4664;45
1576;"2023-11-29";"display_ads";139.89;28695;4349;141
1577;"2023-11-29";"affiliate";120.2;16112;1912;177
1578;"2023-11-30";"email";81.9;0;0;109
1579;"2023-11-30";"paid_search";299.93;73118;900;113
1580;"2023-11-30";"social_media";216.5;57647;2873;138
1581;"2023-11-30";"display_ads";155.83;53721;4975;170
1582;"2023-11-30";"affiliate";139.16;25315;3388;74
1583;"2023-12-01";"paid_search";259.94;44622;2534;17
1584;"2023-12-01";"affiliate";131.48;45785;4365;48
1585;"2023-12-02";"paid_search";310.51;51516;3990;12
1586;"2023-12-02";"social_media";217.47;96292;562;36
1587;"2023-12-02";"display_ads";181.1;83005;2400;165
1588;"2023-02-12";"affiliate";133.79;59961;2963;5
1589;"2023-12-03";"paid_search";286.8;23175;312;15
1590;"2023-12-03";"display_ads";143.68;39657;4510;104
1591;"2023-04-12";"social_media";222.43;93919;4295;57
1592;"2023-12-04";"display_ads";123.3;14711;1258;137
1593;"2023-12-04";"affiliate";145.22;98310;3875;164
1594;"2023-12-05";"email";88.82;0;0;38
1595;"2023-12-05";"paid_search";239.89;19995;1976;64
1596;"2023-12-05";"social_media";243.55;11750;857;189
1597;"2023-05-12";"display_ads";140.37;85694;2600;134
1598;"2023-12-06";"social_media";195.07;12246;3488;57
1599;"2023-12-06";"display_ads";169.19;31742;2771;7
1600;"2023-12-06";"affiliate";124.3;41313;3406;68
1601;"2023-12-07";"paid_search";305.82;30971;4365;114
1602;"2023-12-07";"social_media";162.21;30894;1051;28
1603;"2023-12-07";"display_ads";166.8;25484;2265;91
1604;"2023-12-07";"affiliate";106.0;69876;1469;72
1605;"2023-12-08";"email";95.23;0;0;62
1606;"2023-12-08";"paid_search";362.15;82600;3669;76
1607;"2023-12-08";"display_ads";188.26;23825;251;174
1608;"2023-12-08";"affiliate";79.82;19940;1544;21
1609;"2023-12-09";"social_media";158.35;38753;2363;134
1610;"2023-12-09";"affiliate";142.98;95048;4790;110
1611;"2023-12-10";"email";68.68;0;0;192
1612;"2023-12-10";"paid_search";284.34;15408;4695;152
1613;"2023-12-10";"affiliate";139.6;94563;1093;61
1614;"2023-12-11";"affiliate";87.93;77269;2936;97
1615;"2023-12-12";"email";92.4;0;0;157
1616;"2023-12-12";"paid_search";0.0;10628;1980;149
1617;"2023-12-12";"social_media";217.43;63568;2952;186
1618;"2023-12-12";"display_ads";153.0;11432;1812;170
1619;"2023-12-12";"affiliate";121.9;53687;4629;10
1620;"2023-12-13";"email";66.35;0;0;10
1621;"2023-12-13";"paid_search";342.22;35251;751;21
1622;"2023-12-13";"social_media";240.23;80160;1517;79
1623;"2023-12-13";"display_ads";117.79;57189;3678;199
1624;"2023-12-13";"affiliate";112.57;26325;3212;33
1625;"2023-12-14";"email";54.54;0;0;199
1626;"2023-12-14";"paid_search";242.38;76139;3543;146
1627;"2023-12-14";"social_media";232.32;37840;2477;189
1628;"2023-12-14";"display_ads";154.55;20301;545;172
1629;"2023-12-14";"affiliate";130.26;71943;3587;192
1630;"2023-12-15";"email";95.78;0;0;44
1631;"2023-12-15";"paid_search";229.56;63202;3753;25
1632;"2023-12-15";"social_media";269.99;30204;2562;67
1633;"2023-12-15";"display_ads";182.94;72905;3280;24
1634;"2023-12-15";"affiliate";142.06;70756;1041;36
1635;"2023-12-16";"email";63.23;0;0;124
1636;"2023-12-16";"paid_search";368.27;53698;2690;49
1637;"2023-12-16";"social_media";258.68;92713;2064;76
1638;"2023-12-16";"display_ads";144.58;56890;4022;90
1639;"2023-12-16";"affiliate";113.56;19385;2663;108
1640;"2023-12-17";"email";64.21;0;0;181
1641;"2023-12-17";"paid_search";328.14;25339;1079;172
1642;"2023-12-17";"social_media";232.0;56227;700;48
1643;"2023-12-17";"display_ads";192.43;57994;614;184
1644;"2023-12-17";"affiliate";98.78;60885;2063;29
1645;"2023-12-18";"email";63.18;0;0;141
1646;"2023-12-18";"paid_search";367.05;53113;1052;148
1647;"2023-12-18";"social_media";265.61;81831;4101;112
1648;"2023-12-18";"display_ads";154.6;56613;2423;87
1649;"2023-12-18";"affiliate";95.84;22553;2044;85
1650;"2023-12-19";"email";62.94;0;0;194
1651;"2023-12-19";"paid_search";297.75;50748;367;69
1652;"2023-12-19";"social_media";179.72;73900;1866;25
1653;"2023-12-19";"display_ads";113.58;91543;2695;183
1654;"2023-12-19";"affiliate";96.71;39256;2596;149
1655;"2023-12-20";"email";61.92;0;0;9
1656;"2023-12-20";"paid_search";215.99;72428;1831;126
1657;"2023-12-20";"social_media";228.53;82976;4012;149
1658;"2023-12-20";"display_ads";181.61;68599;4064;45
1659;"2023-12-20";"affiliate";122.93;20446;1402;10
1660;"2023-12-21";"email";86.76;0;0;112
1661;"2023-12-21";"paid_search";289.15;47822;4782;95
1662;"2023-12-21";"social_media";206.59;42721;2187;70
1663;"2023-12-21";"display_ads";178.82;52068;3541;85
1664;"2023-12-21";"affiliate";136.37;61567;3093;193
1665;"2023-12-22";"email";64.82;0;0;56
1666;"2023-12-22";"paid_search";304.08;58088;1298;184
1667;"2023-12-22";"social_media";261.57;62665;364;115
1668;"2023-12-22";"display_ads";188.28;52342;1237;116
1669;"2023-12-22";"affiliate";95.31;16476;1157;112
1670;"2023-12-23";"email";78.42;0;0;117
1671;"2023-12-23";"paid_search";305.25;99963;1039;163
1672;"2023-12-23";"social_media";279.86;17992;4465;176
1673;"2023-12-23";"display_ads";109.03;60035;4828;80
1674;"2023-12-23";"affiliate";124.62;50150;1367;172
1675;"2023-12-24";"email";91.12;0;0;42
1676;"2023-12-24";"paid_search";250.74;69959;3394;28
1677;"2023-12-24";"social_media";249.24;26405;4196;29
1678;"2023-12-24";"display_ads";191.36;67840;4620;176
1679;"2023-12-24";"affiliate";115.12;39770;2211;177
1680;"2023-12-25";"email";80.09;0;0;8
1681;"2023-12-25";"paid_search";374.6;97044;3739;33
1682;"2023-12-25";"social_media";224.91;69370;1450;199
1683;"2023-12-25";"display_ads";133.6;80726;4070;76
1684;"2023-12-25";"affiliate";116.37;21121;656;139
1685;"2023-12-26";"email";85.19;0;0;65
1686;"2023-12-26";"paid_search";311.19;15444;1643;42
1687;"2023-12-26";"social_media";159.31;37191;1054;171
1688;"2023-12-26";"display_ads";122.31;23325;1273;173
1689;"2023-12-26";"affiliate";80.45;63151;2679;163
1690;"2023-12-27";"email";59.31;0;0;151
1691;"2023-12-27";"paid_search";363.54;75343;625;86
1692;"2023-12-27";"social_media";0.0;24850;3404;54
1693;"2023-12-27";"display_ads";108.65;69709;4793;32
1694;"2023-12-27";"affiliate";116.12;13723;2655;9
1695;"2023-12-28";"email";88.33;0;0;24
1696;"2023-12-28";"paid_search";236.13;89148;1330;9
1697;"2023-12-28";"social_media";281.45;63533;3696;134
1698;"2023-12-28";"display_ads";187.57;48422;1987;154
1699;"2023-12-28";"affiliate";98.81;27067;2658;52
1700;"2023-12-29";"email";74.7;0;0;101
1701;"2023-12-29";"paid_search";323.43;49435;3577;81
1702;"2023-12-29";"social_media";158.72;97812;1843;99
1703;"2023-12-29";"display_ads";185.14;41515;3820;99
1704;"2023-12-29";"affiliate";101.54;81493;2383;160
1705;"2023-12-30";"email";68.99;0;0;129
1706;"2023-12-30";"paid_search";0.0;91400;594;142
1707;"2023-12-30";"social_media";184.16;38706;4483;174
1708;"2023-12-30";"display_ads";0.0;47140;2168;104
1709;"2023-12-30";"affiliate";109.27;45531;259;158
1710;"2023-12-31";"email";82.79;0;0;12
1711;"2023-12-31";"paid_search";243.38;61643;443;121
1712;"2023-12-31";"social_media";190.41;86109;3646;123
1713;"2023-12-31";"display_ads";179.59;54675;462;62
1714;"2023-12-31";"affiliate";123.14;95149;2136;158
1715;"2024-01-01";"email";63.96;0;0;105
1716;"2024-01-01";"paid_search";215.78;36528;1378;144
1717;"2024-01-01";"social_media";127.5;53878;2021;140
1718;"2024-01-01";"display_ads";113.73;28396;1634;17
1719;"2024-01-01";"affiliate";57.63;10602;4235;52
1720;"2024-01-02";"email";57.2;0;0;148
1721;"2024-01-02";"paid_search";219.34;56255;615;51
1722;"2024-02-01";"social_media";284.18;182670;4021;279
1723;"2024-01-02";"display_ads";87.67;59998;619;10
1724;"2024-01-02";"affiliate";143.43;72667;5064;101
1725;"2024-01-03";"email";64.55;0;0;116
1726;"2024-01-03";"paid_search";175.52;97335;5234;194
1727;"2024-01-03";"social_media";315.7;171080;7498;221
1728;"2024-03-01";"display_ads";246.44;109975;3080;251
1729;"2024-01-03";"affiliate";67.08;36998;1323;86
1730;"2024-01-04";"email";50.02;0;0;89
1731;"2024-01-04";"paid_search";310.9;59839;2372;226
1732;"2024-04-01";"social_media";308.74;82898;3670;101
1733;"2024-01-04";"display_ads";94.06;62196;3367;195
1734;"2024-04-01";"affiliate";132.17;68776;4855;248
1735;"2024-01-05";"email";37.01;0;0;41
1736;"2024-01-05";"paid_search";160.93;75250;2758;27
1737;"2024-01-05";"social_media";169.43;16816;304;5
1738;"2024-05-01";"display_ads";227.34;95933;6177;317
1739;"2024-01-05";"affiliate";62.36;24583;2091;41
1740;"2024-01-06";"email";46.17;0;0;108
1741;"2024-01-06";"paid_search";162.08;94423;2367;117
1742;"2024-01-06";"social_media";180.23;75007;4158;143
1743;"2024-01-06";"display_ads";73.58;71926;4990;192
1744;"2024-01-06";"affiliate";90.61;83540;2958;77
1745;"2024-07-01";"email";110.22;0;0;241
1746;"2024-07-01";"paid_search";224.27;101532;6572;131
1747;"2024-07-01";"social_media";293.5;126515;2110;60
1748;"2024-01-07";"display_ads";73.06;31424;3304;163
1749;"2024-01-07";"affiliate";54.15;92101;1243;6
1750;"2024-01-08";"email";107.12;0;0;306
1751;"2024-01-08";"paid_search";192.81;67712;422;175
1752;"2024-08-01";"social_media";261.23;130233;4242;345
1753;"2024-01-08";"display_ads";109.94;15702;1161;123
1754;"2024-08-01";"affiliate";138.14;63516;8164;178
1755;"2024-01-09";"email";55.45;0;0;159
1756;"2024-01-09";"paid_search";152.5;71262;2711;60
1757;"2024-01-09";"social_media";252.81;124665;7464;311
1758;"2024-09-01";"display_ads";74.04;80691;3516;31
1759;"2024-01-09";"affiliate";95.95;82830;1957;59
1760;"2024-10-01";"email";62.66;0;0;117
1761;"2024-01-10";"paid_search";255.14;68673;400;129
1762;"2024-10-01";"social_media";364.16;143819;7502;126
1763;"2024-01-10";"display_ads";93.54;15092;1787;35
1764;"2024-01-10";"affiliate";186.41;92410;6466;140
1765;"2024-01-11";"email";37.39;0;0;157
1766;"2024-11-01";"paid_search";480.85;153042;3249;121
1767;"2024-01-11";"social_media";144.23;36738;4168;30
1768;"2024-01-11";"display_ads";105.53;18958;2739;158
1769;"2024-11-01";"affiliate";173.67;147787;5560;232
1770;"2024-01-12";"email";39.47;0;0;188
1771;"2024-01-12";"paid_search";534.78;77932;2994;105
1772;"2024-01-12";"social_media";110.4;95616;3636;78
1773;"2024-01-12";"display_ads";243.39;85789;4195;168
1774;"2024-12-01";"affiliate";188.37;91292;6542;268
1775;"2024-01-13";"email";52.13;0;0;101
1776;"2024-01-13";"paid_search";155.74;52621;3741;82
1777;"2024-01-13";"social_media";157.39;50353;4632;123
1778;"2024-01-13";"display_ads";107.42;45695;2125;164
1779;"2024-01-13";"affiliate";90.98;96419;2272;138
1780;"2024-01-14";"email";36.3;0;0;121
1781;"2024-01-14";"paid_search";163.72;58651;3574;30
1782;"2024-01-14";"social_media";110.92;93615;4367;61
1783;"2024-01-14";"display_ads";119.69;41116;4829;58
1784;"2024-01-14";"affiliate";71.62;88574;3905;74
1785;"2024-01-15";"email";56.25;0;0;106
1786;"2024-01-15";"paid_search";211.54;34308;539;146
1787;"2024-01-15";"social_media";170.29;42591;1145;27
1788;"2024-01-15";"display_ads";116.31;38329;1049;170
1789;"2024-01-15";"affiliate";70.06;48651;2051;182
1790;"2024-01-16";"email";0.0;0;0;169
1791;"2024-01-16";"paid_search";240.31;74377;2957;72
1792;"2024-01-16";"social_media";133.35;84197;2285;12
1793;"2024-01-16";"display_ads";114.09;15122;2675;92
1794;"2024-01-16";"affiliate";93.44;21266;1429;67
1795;"2024-01-17";"email";54.77;0;0;24
1796;"2024-01-17";"paid_search";232.03;99718;4015;16
1797;"2024-01-17";"social_media";169.23;98648;3803;46
1798;"2024-01-17";"display_ads";111.01;84942;217;54
1799;"2024-01-17";"affiliate";96.85;67437;4059;19
1800;"2024-01-18";"email";47.02;0;0;39
1801;"2024-01-18";"paid_search";191.72;75909;2345;46
1802;"2024-01-18";"social_media";166.22;39866;466;126
1803;"2024-01-18";"display_ads";99.22;68910;113;135
1804;"2024-01-18";"affiliate";0.0;91639;2475;17
1805;"2024-01-19";"email";35.67;0;0;189
1806;"2024-01-19";"paid_search";255.48;28760;360;87
1807;"2024-01-19";"social_media";127.58;56926;3525;117
1808;"2024-01-19";"display_ads";112.1;37215;848;185
1809;"2024-01-19";"affiliate";83.1;33785;4289;25
1810;"2024-01-20";"email";56.97;0;0;37
1811;"2024-01-20";"paid_search";259.88;95713;3137;41
1812;"2024-01-20";"social_media";141.73;14579;2353;119
1813;"2024-01-20";"display_ads";0.0;38068;242;175
1814;"2024-01-20";"affiliate";69.13;48560;4332;144
1815;"2024-01-21";"email";63.74;0;0;122
1816;"2024-01-21";"paid_search";0.0;40948;3371;7
1817;"2024-01-21";"social_media";154.06;47854;1704;5
1818;"2024-01-21";"display_ads";86.11;42929;3853;165
1819;"2024-01-21";"affiliate";57.21;56955;1681;125
1820;"2024-01-22";"email";55.35;0;0;15
1821;"2024-01-22";"paid_search";159.48;90137;2246;195
1822;"2024-01-22";"social_media";124.21;89154;3844;140
1823;"2024-01-22";"display_ads";100.14;11673;4413;101
1824;"2024-01-22";"affiliate";60.26;85197;2629;34
1825;"2024-01-23";"email";37.17;0;0;176
1826;"2024-01-23";"paid_search";205.17;47151;129;20
1827;"2024-01-23";"social_media";166.57;26201;4409;24
1828;"2024-01-23";"display_ads";78.26;91925;742;17
1829;"2024-01-23";"affiliate";89.1;97219;3251;44
1830;"2024-01-24";"email";48.6;0;0;124
1831;"2024-01-24";"paid_search";254.94;71530;2602;83
1832;"2024-01-24";"social_media";189.45;87947;4291;82
1833;"2024-01-24";"display_ads";103.17;50332;1911;136
1834;"2024-01-24";"affiliate";62.73;81961;414;159
1835;"2024-01-25";"email";49.45;0;0;194
1836;"2024-01-25";"paid_search";177.37;58848;4854;41
1837;"2024-01-25";"social_media";105.73;47426;146;120
1838;"2024-01-25";"display_ads";105.12;46372;3068;47
1839;"2024-01-25";"affiliate";75.19;49420;1352;157
1840;"2024-01-26";"email";48.66;0;0;169
1841;"2024-01-26";"paid_search";161.68;50306;3036;151
1842;"2024-01-26";"social_media";141.97;29299;4349;100
1843;"2024-01-26";"display_ads";86.17;82272;4352;44
1844;"2024-01-26";"affiliate";75.51;45682;644;70
1845;"2024-01-27";"email";58.54;0;0;162
1846;"2024-01-27";"paid_search";148.29;32772;1784;73
1847;"2024-01-27";"social_media";138.06;79107;1905;136
1848;"2024-01-27";"display_ads";117.67;45232;4542;115
1849;"2024-01-27";"affiliate";59.73;54002;3803;161
1850;"2024-01-28";"email";39.27;0;0;48
1851;"2024-01-28";"paid_search";223.01;24519;4632;84
1852;"2024-01-28";"social_media";181.39;59430;457;81
1853;"2024-01-28";"display_ads";99.84;84558;3919;183
1854;"2024-01-28";"affiliate";88.7;72610;997;22
1855;"2024-01-29";"email";43.52;0;0;10
1856;"2024-01-29";"paid_search";164.56;69429;2442;168
1857;"2024-01-29";"social_media";128.71;32733;206;7
1858;"2024-01-29";"display_ads";97.77;83037;4964;83
1859;"2024-01-29";"affiliate";70.6;36874;2953;178
1860;"2024-01-30";"email";60.5;0;0;46
1861;"2024-01-30";"paid_search";223.2;44964;4176;5
1862;"2024-01-30";"social_media";131.94;44108;3936;5
1863;"2024-01-30";"display_ads";120.42;17255;4751;45
1864;"2024-01-30";"affiliate";93.8;50025;939;181
1865;"2024-01-31";"email";55.79;0;0;47
1866;"2024-01-31";"paid_search";227.61;61103;3217;16
1867;"2024-01-31";"social_media";178.43;14985;2302;36
1868;"2024-01-31";"display_ads";94.25;29605;308;149
1869;"2024-01-31";"affiliate";77.1;80492;1079;40
1870;"2024-02-01";"email";50.38;0;0;49
1871;"2024-02-01";"paid_search";255.05;83598;276;139
1872;"2024-02-01";"display_ads";73.35;32555;965;168
1873;"2024-02-02";"email";54.14;0;0;97
1874;"2024-02-02";"paid_search";251.98;89874;4067;158
1875;"2024-02-02";"social_media";125.96;55011;265;91
1876;"2024-02-02";"display_ads";72.75;78388;3523;182
1877;"2024-02-02";"affiliate";96.18;88663;3439;115
1878;"2024-02-03";"email";109.75;0;0;272
1879;"2024-02-03";"paid_search";253.71;70932;2354;44
1880;"2024-02-03";"social_media";259.96;120363;1911;175
1881;"2024-02-03";"display_ads";123.04;92135;4391;10
1882;"2024-03-02";"affiliate";176.86;122446;4365;246
1883;"2024-02-04";"email";57.61;0;0;36
1884;"2024-02-04";"paid_search";404.65;59864;7107;168
1885;"2024-02-04";"social_media";300.86;114820;5803;211
1886;"2024-02-04";"display_ads";189.85;146091;5926;232
1887;"2024-04-02";"affiliate";82.55;56847;2183;81
1888;"2024-02-05";"email";56.32;0;0;91
1889;"2024-02-05";"paid_search";384.42;83494;8604;120
1890;"2024-02-05";"social_media";354.59;143652;7050;236
1891;"2024-02-05";"display_ads";206.35;62355;4882;285
1892;"2024-05-02";"affiliate";157.03;151322;4737;88
1893;"2024-02-06";"email";54.72;0;0;10
1894;"2024-06-02";"paid_search";371.19;50803;1809;129
1895;"2024-06-02";"social_media";358.18;56884;4494;201
1896;"2024-06-02";"display_ads";246.41;173064;5721;223
1897;"2024-06-02";"affiliate";133.88;37648;6373;186
1898;"2024-02-07";"email";40.99;0;0;91
1899;"2024-02-07";"paid_search";186.52;96208;2544;30
1900;"2024-02-07";"social_media";361.03;86836;2401;14
1901;"2024-02-07";"display_ads";125.78;64707;3363;73
1902;"2024-02-07";"affiliate";70.3;83882;2593;57
1903;"2024-02-08";"email";39.85;0;0;43
1904;"2024-02-08";"paid_search";194.25;65197;2308;192
1905;"2024-02-08";"social_media";0.0;13191;391;28
1906;"2024-02-08";"display_ads";77.94;11707;3994;159
1907;"2024-02-08";"affiliate";67.83;95496;2887;64
1908;"2024-09-02";"email";98.23;0;0;226
1909;"2024-02-09";"paid_search";228.53;20942;3328;191
1910;"2024-02-09";"social_media";151.5;64487;4735;148
1911;"2024-02-09";"display_ads";0.0;24971;3568;66
1912;"2024-02-09";"affiliate";154.98;117270;4501;295
1913;"2024-02-10";"email";60.19;0;0;20
1914;"2024-02-10";"paid_search";163.96;56430;2415;131
1915;"2024-02-10";"social_media";179.87;13043;230;28
1916;"2024-02-10";"display_ads";118.26;76972;1609;167
1917;"2024-10-02";"affiliate";178.14;102186;5053;256
1918;"2024-02-11";"email";58.77;0;0;55
1919;"2024-02-11";"paid_search";157.14;19985;3147;14
1920;"2024-02-11";"social_media";0.0;12943;1484;128
1921;"2024-11-02";"display_ads";193.19;156995;2353;287
1922;"2024-02-11";"affiliate";77.78;81575;3067;66
1923;"2024-02-12";"email";56.31;0;0;159
1924;"2024-02-12";"paid_search";153.13;37572;3123;150
1925;"2024-12-02";"social_media";163.2;71063;2859;32
1926;"2024-02-12";"display_ads";280.34;77767;3468;195
1927;"2024-02-12";"affiliate";153.87;147184;6677;226
1928;"2024-02-13";"email";50.67;0;0;97
1929;"2024-02-13";"paid_search";222.49;26046;1320;83
1930;"2024-02-13";"social_media";175.45;84121;2586;86
1931;"2024-02-13";"display_ads";107.3;49147;2372;37
1932;"2024-02-13";"affiliate";67.11;10951;210;177
1933;"2024-02-14";"email";40.42;0;0;77
1934;"2024-02-14";"paid_search";232.61;52819;3121;171
1935;"2024-02-14";"social_media";164.29;54933;4038;126
1936;"2024-02-14";"display_ads";129.26;87015;591;121
1937;"2024-02-14";"affiliate";57.99;29938;2778;198
1938;"2024-02-15";"email";40.58;0;0;124
1939;"2024-02-15";"paid_search";193.29;51462;953;36
1940;"2024-02-15";"social_media";194.63;98685;3116;99
1941;"2024-02-15";"display_ads";100.44;30255;4962;147
1942;"2024-02-15";"affiliate";79.87;21731;3684;67
1943;"2024-02-16";"email";53.95;0;0;122
1944;"2024-02-16";"paid_search";189.63;94957;3760;146
1945;"2024-02-16";"social_media";158.25;66591;3324;59
1946;"2024-02-16";"display_ads";79.07;47872;983;7
1947;"2024-02-16";"affiliate";97.19;17621;1681;93
1948;"2024-02-17";"email";48.18;0;0;138
1949;"2024-02-17";"paid_search";248.26;88020;856;74
1950;"2024-02-17";"social_media";108.08;10792;1121;24
1951;"2024-02-17";"display_ads";115.61;47099;3375;124
1952;"2024-02-17";"affiliate";67.7;11367;1551;108
1953;"2024-02-18";"email";56.58;0;0;65
1954;"2024-02-18";"paid_search";216.34;11278;2958;100
1955;"2024-02-18";"social_media";164.72;97064;554;52
1956;"2024-02-18";"display_ads";112.82;80480;1444;13
1957;"2024-02-18";"affiliate";76.7;21577;2478;62
1958;"2024-02-19";"email";37.1;0;0;31
1959;"2024-02-19";"paid_search";167.26;81672;3443;113
1960;"2024-02-19";"social_media";170.93;63954;3677;67
1961;"2024-02-19";"display_ads";114.7;33645;3112;90
1962;"2024-02-19";"affiliate";0.0;55144;1548;138
1963;"2024-02-20";"email";39.24;0;0;108
1964;"2024-02-20";"paid_search";217.04;41079;3091;84
1965;"2024-02-20";"social_media";151.25;42581;4765;153
1966;"2024-02-20";"display_ads";99.68;82517;2075;100
1967;"2024-02-20";"affiliate";77.48;90590;500;148
1968;"2024-02-21";"email";37.04;0;0;164
1969;"2024-02-21";"paid_search";203.07;99921;3661;27
1970;"2024-02-21";"social_media";187.52;96999;4059;192
1971;"2024-02-21";"display_ads";73.22;39045;636;103
1972;"2024-02-21";"affiliate";68.94;41600;4720;17
1973;"2024-02-22";"email";47.7;0;0;148
1974;"2024-02-22";"paid_search";183.26;11002;2657;162
1975;"2024-02-22";"social_media";120.21;69595;3824;179
1976;"2024-02-22";"display_ads";72.33;27352;2121;112
1977;"2024-02-22";"affiliate";77.98;89428;4973;150
1978;"2024-02-23";"email";61.8;0;0;11
1979;"2024-02-23";"paid_search";209.56;79652;3900;186
1980;"2024-02-23";"social_media";110.69;22433;3693;69
1981;"2024-02-23";"display_ads";83.68;97038;4787;112
1982;"2024-02-23";"affiliate";84.32;11009;550;62
1983;"2024-02-24";"email";41.54;0;0;27
1984;"2024-02-24";"paid_search";167.57;87747;4251;36
1985;"2024-02-24";"social_media";112.89;80288;690;88
1986;"2024-02-24";"display_ads";104.16;11092;605;91
1987;"2024-02-24";"affiliate";87.74;75660;3961;65
1988;"2024-02-25";"email";37.68;0;0;131
1989;"2024-02-25";"paid_search";202.3;77178;504;86
1990;"2024-02-25";"social_media";186.55;64116;2998;31
1991;"2024-02-25";"display_ads";72.08;94037;589;136
1992;"2024-02-25";"affiliate";88.19;53755;1572;143
1993;"2024-02-26";"email";38.25;0;0;133
1994;"2024-02-26";"paid_search";227.15;39691;4058;31
1995;"2024-02-26";"social_media";176.85;19572;1630;88
1996;"2024-02-26";"display_ads";105.25;35047;4546;119
1997;"2024-02-26";"affiliate";88.89;31381;4114;123
1998;"2024-02-27";"email";42.93;0;0;40
1999;"2024-02-27";"paid_search";205.06;67400;4717;30
2000;"2024-02-27";"social_media";169.95;62541;2147;135
2001;"2024-02-27";"display_ads";76.31;16066;4790;81
2002;"2024-02-27";"affiliate";87.28;78544;4925;63
2003;"2024-02-28";"email";61.36;0;0;61
2004;"2024-02-28";"paid_search";191.91;43795;3008;62
2005;"2024-02-28";"social_media";176.61;99134;624;11
2006;"2024-02-28";"display_ads";102.28;74876;2442;177
2007;"2024-02-28";"affiliate";66.64;35014;2291;61
2008;"2024-02-29";"email";55.1;0;0;81
2009;"2024-02-29";"paid_search";211.54;61916;2475;152
2010;"2024-02-29";"social_media";156.68;71308;4108;31
2011;"2024-02-29";"display_ads";99.67;24466;2176;146
2012;"2024-02-29";"affiliate";85.81;11057;4480;134
2013;"2024-03-01";"email";54.16;0;0;7
2014;"2024-03-01";"affiliate";82.58;63570;4989;103
2015;"2024-03-02";"paid_search";160.64;17330;3428;5
2016;"2024-03-02";"display_ads";126.74;86438;4468;57
2017;"2024-03-03";"email";44.13;0;0;102
2018;"2024-03-03";"paid_search";222.07;59965;4496;118
2019;"2024-03-03";"social_media";117.19;20044;613;175
2020;"2024-03-03";"display_ads";122.47;32146;949;142
2021;"2024-03-03";"affiliate";80.89;54562;3460;79
2022;"2024-04-03";"email";99.7;0;0;148
2023;"2024-03-04";"paid_search";256.79;49706;3214;22
2024;"2024-03-04";"social_media";189.42;51413;3390;105
2025;"2024-03-04";"display_ads";71.99;51214;809;15
2026;"2024-03-04";"affiliate";69.06;50767;111;36
2027;"2024-05-03";"email";102.0;0;0;153
2028;"2024-03-05";"paid_search";181.63;79927;2294;188
2029;"2024-03-05";"social_media";138.34;92448;3958;92
2030;"2024-05-03";"display_ads";189.0;181129;3956;186
2031;"2024-03-05";"affiliate";64.97;29274;2399;114
2032;"2024-06-03";"email";99.07;0;0;173
2033;"2024-03-06";"paid_search";151.85;60985;580;6
2034;"2024-03-06";"social_media";190.85;25546;3100;116
2035;"2024-03-06";"display_ads";114.55;26692;3783;93
2036;"2024-03-06";"affiliate";62.79;88740;1628;166
2037;"2024-07-03";"email";104.93;0;0;303
2038;"2024-03-07";"paid_search";162.0;67360;3154;99
2039;"2024-03-07";"social_media";304.82;41585;3039;70
2040;"2024-03-07";"display_ads";88.25;36573;2930;127
2041;"2024-03-07";"affiliate";80.48;23716;4847;114
2042;"2024-08-03";"email";85.78;0;0;56
2043;"2024-03-08";"paid_search";216.29;60204;1112;172
2044;"2024-03-08";"social_media";158.79;53571;854;100
2045;"2024-03-08";"display_ads";169.58;95945;4752;227
2046;"2024-03-08";"affiliate";69.62;23385;4626;195
2047;"2024-03-09";"email";95.23;0;0;287
2048;"2024-09-03";"paid_search";383.84;61294;4386;300
2049;"2024-03-09";"social_media";192.53;40959;394;89
2050;"2024-03-09";"display_ads";78.34;26479;899;9
2051;"2024-03-09";"affiliate";71.64;30362;4234;131
