transaction_id,customer_id,transaction_date,revenue,quantity,product_category,discount_applied,payment_method,order_status,source_channel,campaign_id
22121,4448,2024/05/06,237.35,10.0,Clothing,,Credit Card,completed,paid_search,
22122,1120,2023-02-16,187.78,2.0,electronics,,PayPal,Pending,paid_search,1008.0
22123,4791,08-03-2024,22.95,3.0,CLOTHING,0.25,PayPal,completed,direct,1017.0
22124,2103,2024-09-21,317.98,10.0,CLOTHING,0.24,credit card,COMPLETED,Email,1027.0
22125,1458,2024-07-01,79.46,2.0,electronics,,Credit Card,COMPLETED,,1014.0
22126,4920,2024-04-18,405.99,4.0,electronics,,PayPal,COMPLETED,Email,1010.0
22127,2605,2023/03/14,374.61,3.0,,,Credit Card,Completed,EMAIL,
22128,2950,2024/07/23,103.99,10.0,CLOTHING,,Credit Card,Pending,social,1031.0
22129,4873,12-11-2024,232.63,1.0,electronics,0.08,Credit Card,COMPLETED,paid_search,
22130,993,2024-07-19,328.75,7.0,Clothing,0.25,,Refunded,email,
22131,2751,2023-03-13,88.1,7.0,Home & Garden,,credit card,Pending,social,
22132,992,2024-05-03,271.04,10.0,CLOTHING,0.1,PAYPAL,Cancelled,direct,
22133,296,23-12-2023,276.07,10.0,,0.14,Debit,completed,Email,
22134,1465,2023-10-16,N/A,1.0,CLOTHING,,credit card,completed,,
22135,90,2023-04-26,353.93,10.0,CLOTHING,,PayPal,Pending,direct,1030.0
22136,4963,04-06-2024,197.75,8.0,electronics,0.1,,Cancelled,Email,
22137,76,2023/06/06,144.7,6.0,electronics,0.0,Credit Card,Pending,direct,
22138,3194,03-20-2023,118.86,8.0,Electronics,,Debit,completed,social,
22139,949,21-07-2024,232.89,9.0,Home & Garden,0.21,PAYPAL,Completed,organic,1009.0
22140,4289,12/27/2024,317.3,10.0,CLOTHING,,,Cancelled,EMAIL,1034.0
22141,1635,01-03-2024,201.46,3.0,,,PAYPAL,Pending,direct,1031.0
22142,4688,2024-02-17,388.53,8.0,Home & Garden,0.08,Credit Card,Refunded,social,
22143,2829,01/03/2023,454.11,1.0,Clothing,,Credit Card,Cancelled,Email,
22144,1221,03-02-2023,435.47,6.0,CLOTHING,0.25,PAYPAL,completed,email,1020.0
22145,3633,2023/07/24,20.47,8.0,Home & Garden,0.01,,Refunded,paid_search,1039.0
22146,668,2024/08/12,,4.0,electronics,,PAYPAL,completed,,
22147,4000,2023-03-12,211.74,2.0,CLOTHING,0.03,Debit,Completed,Email,1022.0
22148,2479,07/03/2023,63.45,10.0,CLOTHING,0.23,Credit Card,completed,email,
22149,799,21-03-2024,447.18,7.0,Electronics,0.14,,Refunded,email,
22150,3876,2023/05/30,120.47,3.0,,,credit card,Refunded,email,
22151,4515,2023/08/12,462.35,4.0,,0.12,PayPal,Refunded,Email,1017.0
22152,1379,2023/07/22,271.0,2.0,Clothing,0.21,Debit,Refunded,direct,
22153,4259,10/01/2024,151.4,6.0,Electronics,0.01,credit card,Completed,email,
22154,3223,04/14/2024,219.13,7.0,electronics,0.29,Debit,Pending,Email,
22155,4276,2024/09/26,179.33,3.0,electronics,0.04,PAYPAL,Cancelled,paid_search,
22156,4572,2024-05-28,340.07,6.0,CLOTHING,0.27,credit card,Cancelled,EMAIL,
22157,1132,07/24/2024,104.34,5.0,Clothing,0.22,PAYPAL,Refunded,email,1016.0
22158,2059,06-20-2024,67.28,-1.0,Electronics,0.14,Credit Card,Completed,direct,
22159,2528,2024/02/05,279.6,2.0,CLOTHING,,PayPal,completed,organic,
22160,2541,05/07/2023,117.02,3.0,CLOTHING,0.29,PayPal,Refunded,email,1009.0
22161,2733,08-13-2023,498.85,8.0,CLOTHING,,Debit,Completed,,
22162,2360,12-11-2024,310.01,2.0,Home & Garden,0.04,,Cancelled,organic,
22163,4963,02/05/2024,-50,9.0,,0.01,Debit,completed,paid_search,1022.0
22164,1684,05/30/2024,420.02,3.0,Clothing,,credit card,Pending,social,
22165,1515,10/13/2023,199.37,4.0,Clothing,0.01,PayPal,completed,social,
22166,1207,2024/11/22,328.13,3.0,CLOTHING,,PAYPAL,Pending,paid_search,1036.0
22167,4226,01/13/2024,478.24,3.0,Home & Garden,0.15,Debit,Cancelled,social,1020.0
22168,1031,10-14-2023,223.73,4.0,Electronics,,PAYPAL,COMPLETED,direct,1019.0
22169,1456,02-02-2024,272.31,5.0,Clothing,,Credit Card,Completed,organic,
22170,1156,2024/04/17,309.06,3.0,Home & Garden,0.2,credit card,Pending,,1039.0
22171,2893,2024/02/07,418.36,3.0,electronics,0.27,Debit,Cancelled,paid_search,1003.0
22172,355,2024/12/31,395.06,10.0,Electronics,0.11,credit card,Pending,,1015.0
22173,1829,2023-08-31,453.72,4.0,electronics,,,completed,social,
22174,2761,24-11-2023,121.48,4.0,Home & Garden,0.24,Credit Card,COMPLETED,,1029.0
22175,4307,12/11/2024,200.55,10.0,CLOTHING,0.13,PAYPAL,Cancelled,organic,
22176,2708,2023-09-16,157.15,10.0,Home & Garden,0.01,credit card,Refunded,email,1024.0
22177,2293,09-29-2023,90.14,5.0,Home & Garden,0.08,credit card,Completed,social,
22178,52,05-30-2023,136.51,9.0,electronics,0.02,PayPal,Pending,direct,
22179,2132,08/19/2023,185.02,5.0,Clothing,0.27,PAYPAL,Pending,email,
22180,2759,07-04-2024,42.66,4.0,electronics,0.03,PayPal,Refunded,email,
22181,2894,2024/02/20,324.93,3.0,Home & Garden,,Debit,COMPLETED,social,1002.0
22182,3612,2023-05-23,373.59,4.0,Home & Garden,0.18,PayPal,Completed,social,
22183,2758,11-03-2023,336.57,2.0,CLOTHING,,credit card,Cancelled,direct,1047.0
22184,397,2023/06/04,319.99,7.0,electronics,0.02,credit card,Pending,paid_search,
22185,391,02-20-2023,480.89,9.0,CLOTHING,0.21,Debit,Refunded,email,
22186,4843,09/30/2024,424.71,10.0,Clothing,0.13,,Pending,paid_search,
22187,654,2024/12/02,178.51,1.0,Electronics,0.05,PayPal,completed,direct,
22188,4990,12-29-2023,290.21,6.0,Home & Garden,0.01,credit card,COMPLETED,Email,
22189,3352,2024-10-06,233.35,10.0,CLOTHING,,Debit,Cancelled,organic,1025.0
22190,3475,11/17/2023,256.36,8.0,CLOTHING,,PayPal,Refunded,organic,1030.0
22191,3780,2024-03-30,31.27,9.0,Home & Garden,0.19,PAYPAL,Refunded,direct,1046.0
22192,1367,02-24-2024,475.7,4.0,Home & Garden,0.11,Debit,Completed,,
22193,4663,06-07-2023,169.71,6.0,Electronics,0.16,Debit,Refunded,EMAIL,1006.0
22194,1797,2024-04-14,29.44,9.0,Electronics,0.09,credit card,COMPLETED,email,1003.0
22195,4902,01/16/2023,128.78,9.0,electronics,,credit card,Completed,direct,
22196,2763,2024-09-27,493.62,9.0,electronics,0.25,Debit,completed,email,
22197,3084,10/17/2023,372.37,3.0,CLOTHING,0.13,PayPal,Refunded,direct,1005.0
22198,4511,2023/06/18,59.73,6.0,CLOTHING,0.25,PAYPAL,Completed,social,
22199,2036,01/13/2024,150.96,1.0,CLOTHING,,PayPal,completed,email,
22200,2436,2024-06-27,34.02,8.0,Clothing,0.07,Debit,Cancelled,Email,1033.0
22201,2218,09/16/2024,478.24,8.0,CLOTHING,0.28,PAYPAL,Refunded,social,1030.0
22202,86,2024/08/27,50.92,7.0,electronics,0.11,PAYPAL,COMPLETED,EMAIL,
22203,2998,2023/04/18,95.02,8.0,electronics,0.18,Debit,COMPLETED,organic,1020.0
22204,3334,21-01-2023,33.99,10.0,CLOTHING,0.23,PayPal,Refunded,social,1026.0
22205,3524,05-06-2024,63.58,6.0,Clothing,,Debit,Refunded,Email,
22206,2086,2023-11-23,98.17,5.0,electronics,0.05,,completed,,
22207,2789,03/15/2024,,9.0,Clothing,0.02,PayPal,Pending,social,1042.0
22208,3837,2024-10-05,55.18,6.0,Electronics,0.06,credit card,Pending,organic,
22209,1483,09-16-2023,212.94,7.0,electronics,0.13,Credit Card,Refunded,EMAIL,
22210,3064,06-09-2024,488.01,2.0,,0.25,credit card,completed,EMAIL,1022.0
22211,2371,2023/11/20,148.71,3.0,Clothing,0.23,PayPal,Cancelled,EMAIL,1021.0
22212,1752,01/19/2023,274.64,9.0,Clothing,,PayPal,COMPLETED,direct,
22213,4592,28-11-2023,365.87,5.0,electronics,0.19,,Pending,,
22214,1925,27-04-2024,N/A,7.0,,0.29,PayPal,completed,Email,
22215,1577,11/01/2023,164.68,6.0,Home & Garden,,credit card,Cancelled,Email,1040.0
22216,2071,25-10-2024,102.9,10.0,,0.14,,Refunded,paid_search,
22217,3940,23-05-2024,246.04,5.0,Electronics,,Credit Card,completed,email,1035.0
22218,1584,01-05-2024,420.24,4.0,Home & Garden,,,Refunded,organic,
22219,1052,11-22-2024,259.86,1.0,Clothing,0.26,PAYPAL,Cancelled,social,1008.0
22220,4351,08-28-2024,401.88,6.0,electronics,0.09,Debit,completed,,
22221,3278,06/12/2023,238.66,3.0,Electronics,0.05,,COMPLETED,social,1008.0
22222,402,02/28/2024,214.1,1.0,Clothing,,Debit,Pending,direct,1000.0
22223,408,08/10/2023,232.43,10.0,CLOTHING,0.29,PAYPAL,Cancelled,Email,
22224,1766,27-08-2024,139.82,10.0,CLOTHING,,Credit Card,Completed,social,
22225,4438,08-04-2024,337.74,7.0,electronics,0.1,PAYPAL,Cancelled,paid_search,1022.0
22226,1647,2024/11/01,-50,8.0,Home & Garden,,Debit,Completed,,
22227,4891,05/13/2023,229.63,1.0,Electronics,0.06,PAYPAL,Completed,direct,
22228,1312,2023-12-05,220.04,5.0,Electronics,0.25,PayPal,Pending,social,
22229,2814,23-05-2024,48.98,2.0,Home & Garden,0.08,PAYPAL,COMPLETED,EMAIL,
22230,2601,04-11-2023,475.82,2.0,CLOTHING,0.24,PayPal,completed,,1036.0
22231,3411,12/06/2023,139.61,1.0,electronics,0.12,PayPal,Cancelled,paid_search,
22232,3862,2024-04-03,100.89,2.0,Clothing,0.11,credit card,completed,direct,1005.0
22233,4140,04-04-2024,336.57,3.0,Electronics,0.19,credit card,Pending,paid_search,1046.0
22234,2622,03-13-2024,37.16,7.0,Electronics,0.09,PAYPAL,Refunded,organic,1036.0
22235,3180,2024/06/19,315.91,4.0,CLOTHING,,Credit Card,Pending,email,
22236,1548,2023/10/22,476.16,4.0,Clothing,,Credit Card,Cancelled,,
22237,4414,31-12-2023,28.92,10.0,Clothing,0.02,,Pending,paid_search,
22238,2577,31-07-2023,495.93,10.0,Home & Garden,0.23,PAYPAL,Refunded,paid_search,
22239,4489,01/16/2024,347.93,2.0,Home & Garden,0.25,PAYPAL,Completed,paid_search,1002.0
22240,1985,02-02-2023,476.04,,CLOTHING,0.29,,COMPLETED,direct,1027.0
22241,3627,2024/03/24,208.88,10.0,CLOTHING,0.2,Credit Card,completed,direct,
22242,4876,07-10-2024,216.33,10.0,Home & Garden,0.04,credit card,Completed,paid_search,
22243,551,2023/04/01,76.47,6.0,CLOTHING,0.05,credit card,Pending,email,
22244,3563,05-22-2023,494.56,8.0,electronics,,PAYPAL,COMPLETED,paid_search,
22245,3636,2024-09-29,324.25,1.0,CLOTHING,0.05,Credit Card,Pending,organic,
22246,4277,2023-01-14,424.2,3.0,Home & Garden,0.27,Debit,Pending,organic,1032.0
22247,4826,03-19-2024,293.3,9.0,Home & Garden,0.02,Debit,COMPLETED,organic,
22248,1361,02/27/2024,211.43,9.0,CLOTHING,0.09,Credit Card,Completed,organic,
22249,270,11-27-2023,459.87,8.0,Home & Garden,0.25,PAYPAL,Cancelled,paid_search,
22250,1238,09-09-2023,362.6,4.0,electronics,0.17,credit card,Pending,organic,
22251,4407,20-08-2024,431.71,7.0,CLOTHING,0.24,Debit,COMPLETED,paid_search,1038.0
22252,1014,30-05-2024,295.8,9.0,electronics,0.1,PayPal,completed,EMAIL,
22253,2297,11-23-2024,66.16,5.0,Electronics,0.02,Debit,COMPLETED,social,
22254,960,05/11/2023,40.32,5.0,Electronics,0.04,PAYPAL,Refunded,paid_search,
22255,3678,2024/12/06,465.83,5.0,electronics,0.3,,Refunded,email,
22256,348,03/21/2024,97.28,6.0,CLOTHING,0.24,PAYPAL,completed,paid_search,1011.0
22257,3938,2024/07/16,200.95,5.0,electronics,0.02,credit card,Refunded,Email,
22258,3082,01-03-2023,340.18,7.0,,0.02,PayPal,Completed,EMAIL,
22259,3129,2023-11-13,340.67,8.0,Electronics,0.05,PAYPAL,COMPLETED,organic,
22260,31,04-02-2024,314.62,10.0,Home & Garden,0.17,Debit,Pending,direct,1009.0
22261,4890,2023-11-27,482.27,4.0,Electronics,0.16,,COMPLETED,paid_search,
22262,3298,01-08-2023,247.79,2.0,CLOTHING,0.19,,Cancelled,paid_search,1014.0
22263,303,2024-11-29,198.51,6.0,CLOTHING,,PAYPAL,Refunded,paid_search,
22264,264,21-02-2023,227.6,7.0,,0.11,,Cancelled,direct,
22265,1398,01-10-2024,290.92,8.0,CLOTHING,0.18,Credit Card,Refunded,paid_search,
22266,3739,02-18-2024,449.29,3.0,,0.09,Debit,Completed,organic,
22267,1393,20-07-2023,141.2,5.0,Electronics,0.29,,Pending,social,
22268,1907,12-03-2024,465.32,9.0,CLOTHING,0.18,PayPal,Pending,direct,
22269,977,02/18/2023,488.24,8.0,CLOTHING,0.24,PAYPAL,Refunded,organic,1042.0
22270,3636,2024/11/08,297.86,8.0,Electronics,,Credit Card,Pending,EMAIL,1035.0
22271,1382,11/09/2024,0,6.0,electronics,0.2,PAYPAL,Cancelled,Email,
22272,2665,07-21-2024,N/A,5.0,electronics,0.28,,COMPLETED,EMAIL,
22273,45,03-17-2023,233.27,3.0,Home & Garden,,credit card,Refunded,,1023.0
22274,380,2023-08-02,473.59,9.0,,,PAYPAL,completed,EMAIL,
22275,975,2023/03/02,133.65,6.0,electronics,0.12,credit card,completed,Email,
22276,1358,2024/08/25,381.71,4.0,electronics,,Credit Card,Refunded,email,1035.0
22277,2732,2024/03/05,293.08,4.0,electronics,,PAYPAL,COMPLETED,,1043.0
22278,1535,09/01/2023,236.08,6.0,electronics,0.24,Debit,Refunded,paid_search,
22279,2947,2024/06/17,25.68,8.0,Home & Garden,,Credit Card,completed,EMAIL,1019.0
22280,3805,2023/03/16,459.38,3.0,electronics,0.29,credit card,Completed,,1030.0
22281,3644,2024-07-21,140.17,1.0,Electronics,,Debit,Pending,,
22282,394,25-11-2023,444.79,9.0,,,PayPal,completed,EMAIL,
22283,2525,02/21/2023,191.27,2.0,,0.2,Credit Card,Refunded,Email,
22284,707,07/21/2023,466.51,8.0,electronics,,Credit Card,Refunded,organic,
22285,4965,15-04-2024,35.03,10.0,Home & Garden,0.13,Debit,COMPLETED,social,
22286,4471,08/14/2024,137.58,9.0,Home & Garden,0.03,,Refunded,EMAIL,
22287,302,07/12/2024,0,10.0,Clothing,0.26,credit card,Cancelled,email,1025.0
22288,2703,02-24-2023,430.65,4.0,Clothing,0.02,,Pending,direct,
22289,2086,2023/08/03,338.25,6.0,electronics,0.02,PayPal,Pending,EMAIL,
22290,2684,09-06-2024,357.59,4.0,,0.07,credit card,completed,organic,
22291,3663,2024/03/02,112.86,6.0,electronics,,credit card,completed,Email,1028.0
22292,941,26-08-2023,326.5,1.0,Clothing,0.12,PAYPAL,Refunded,direct,1019.0
22293,2195,01-07-2024,214.17,6.0,Home & Garden,0.29,,Refunded,Email,
22294,2232,2024/01/15,349.56,4.0,Electronics,,,Cancelled,direct,1045.0
22295,509,2023-05-14,472.38,4.0,CLOTHING,0.16,,Pending,,
22296,4007,2024-12-17,403.35,4.0,CLOTHING,,credit card,COMPLETED,EMAIL,1030.0
22297,1341,11-13-2023,182.59,5.0,electronics,0.24,PAYPAL,Cancelled,EMAIL,
22298,4060,08-14-2024,74.98,8.0,,0.15,Debit,COMPLETED,direct,1019.0
22299,3692,21-07-2023,142.18,3.0,,0.04,PayPal,Completed,,
22300,4101,2023-12-21,190.36,7.0,Home & Garden,0.24,PAYPAL,Pending,,1003.0
22301,755,2024-01-27,243.15,1.0,Electronics,,PAYPAL,completed,paid_search,
22302,91,20-06-2023,120.57,9.0,Electronics,0.2,,Pending,direct,
22303,2665,2024/10/30,452.13,1.0,,0.12,PayPal,completed,,
22304,3086,01/15/2023,336.82,8.0,,,Debit,COMPLETED,,1000.0
22305,4965,18-01-2023,487.23,4.0,CLOTHING,,PAYPAL,completed,social,1006.0
22306,1159,2024/12/22,N/A,3.0,CLOTHING,0.29,credit card,Pending,social,
22307,3003,22-04-2023,146.4,7.0,,,Credit Card,COMPLETED,organic,1004.0
22308,3466,16-03-2023,60.05,1.0,Clothing,0.22,credit card,Completed,paid_search,
22309,1454,27-10-2024,39.72,5.0,electronics,0.28,Credit Card,completed,email,
22310,2474,2024/06/10,256.66,9.0,CLOTHING,0.23,,Refunded,organic,1015.0
22311,4688,09-24-2024,408.06,1.0,Electronics,,credit card,Cancelled,Email,1002.0
22312,64,27-01-2023,477.93,,Electronics,0.26,Credit Card,Refunded,organic,1016.0
22313,3047,09-26-2024,467.56,1.0,,,Credit Card,Refunded,Email,
22314,1974,22-07-2024,59.22,4.0,Home & Garden,0.13,,Completed,EMAIL,1015.0
22315,3542,10/21/2024,214.07,2.0,,0.03,,Pending,paid_search,1040.0
22316,2301,07/04/2023,145.77,10.0,Electronics,0.11,PAYPAL,Completed,social,1001.0
22317,1142,2023/02/06,462.37,9.0,CLOTHING,0.11,,completed,direct,
22318,3607,16-02-2024,53.66,3.0,Home & Garden,,credit card,completed,,
22319,4923,2024/05/24,335.61,7.0,CLOTHING,0.2,Debit,completed,,
22320,645,24-07-2023,22.91,7.0,,,,Cancelled,email,1016.0
22321,1276,06/09/2023,404.97,7.0,electronics,0.28,Debit,completed,paid_search,
22322,4860,2023/02/21,180.12,6.0,Clothing,,Debit,Completed,direct,
22323,1847,10/06/2024,478.85,9.0,CLOTHING,0.3,PayPal,Cancelled,social,
22324,1108,05-09-2023,417.87,8.0,CLOTHING,0.21,PayPal,Cancelled,direct,
22325,418,03/25/2024,89.64,2.0,Electronics,0.11,Debit,COMPLETED,direct,
22326,372,05-02-2023,405.12,1.0,Home & Garden,0.29,,Cancelled,email,
22327,4939,02-12-2024,284.19,8.0,Home & Garden,,PayPal,Refunded,social,1035.0
22328,961,07/11/2024,85.66,6.0,electronics,0.07,credit card,completed,social,1047.0
22329,3325,2023/11/04,271.49,5.0,Electronics,,Credit Card,COMPLETED,paid_search,1002.0
22330,2798,11/14/2023,399.75,2.0,Clothing,0.0,PayPal,Cancelled,Email,
22331,293,2023/07/09,383.25,8.0,Electronics,,Debit,Refunded,,
22332,3058,10-06-2024,155.37,6.0,,0.09,PayPal,COMPLETED,social,
22333,2806,04-16-2024,74.08,7.0,,,Debit,Completed,organic,
22334,866,2023/02/19,N/A,4.0,electronics,0.13,PAYPAL,Cancelled,Email,
22335,1877,12-28-2023,366.83,3.0,Home & Garden,0.26,PayPal,COMPLETED,paid_search,1040.0
22336,1610,20-10-2023,320.31,5.0,Electronics,,Credit Card,Pending,organic,1024.0
22337,4679,11/25/2024,165.68,2.0,Electronics,0.19,PAYPAL,Pending,email,
22338,255,04-01-2024,212.65,8.0,,0.06,Credit Card,COMPLETED,EMAIL,1037.0
22339,941,11/09/2024,199.36,4.0,Home & Garden,0.23,Debit,Completed,direct,1018.0
22340,1982,2023-02-24,283.29,7.0,,,Debit,Refunded,social,1023.0
22341,4113,13-11-2023,212.51,3.0,,,credit card,completed,organic,1045.0
22342,2450,2023-07-09,107.75,8.0,CLOTHING,0.11,credit card,COMPLETED,paid_search,
22343,1483,01/24/2023,352.27,9.0,,0.27,PAYPAL,completed,EMAIL,1012.0
22344,3,2023/05/15,179.54,4.0,Clothing,0.02,,Refunded,,
22345,759,13-08-2024,489.02,7.0,Electronics,,Credit Card,completed,EMAIL,
22346,4896,2023-10-02,390.88,0.0,Clothing,0.0,Debit,COMPLETED,email,1041.0
22347,1986,2023/08/05,91.62,10.0,Home & Garden,,,Completed,paid_search,
22348,2955,08-30-2024,284.89,4.0,,,PAYPAL,Refunded,paid_search,1031.0
22349,3609,27-08-2024,65.79,2.0,,,credit card,Pending,EMAIL,1032.0
22350,3252,2024/11/24,326.67,9.0,Clothing,0.15,Credit Card,Pending,organic,
22351,3563,2024/03/06,224.01,4.0,electronics,0.1,,Cancelled,email,
22352,1287,2024/12/23,445.99,7.0,Home & Garden,0.27,Debit,COMPLETED,direct,1020.0
22353,1892,06/09/2023,483.64,9.0,Clothing,0.01,credit card,Cancelled,EMAIL,
22354,494,2023-02-09,0,5.0,Home & Garden,0.26,Credit Card,Refunded,email,1014.0
22355,1899,03-07-2024,349.07,10.0,Electronics,0.19,PayPal,Cancelled,email,
22356,678,05/23/2024,216.51,3.0,Clothing,0.22,Credit Card,Refunded,EMAIL,1025.0
22357,1213,11/04/2023,297.72,9.0,electronics,0.21,,Pending,organic,1022.0
22358,3418,03-09-2024,454.93,1.0,CLOTHING,0.26,PayPal,Completed,Email,
22359,5000,2023-11-09,482.58,9.0,,,credit card,Completed,email,1021.0
22360,2533,2023-04-04,N/A,8.0,Clothing,,,Completed,social,1007.0
22361,2423,05-06-2023,457.14,1.0,Clothing,0.09,,Completed,organic,
22362,4970,2023-09-29,257.85,10.0,Clothing,0.27,Credit Card,Refunded,,
22363,4175,24-08-2023,381.75,6.0,Electronics,0.09,Credit Card,Pending,organic,1000.0
22364,1245,02/28/2024,248.74,0.0,Home & Garden,0.2,credit card,COMPLETED,,1005.0
22365,1396,08/15/2024,179.29,10.0,Home & Garden,0.19,Credit Card,Refunded,email,
22366,4305,2023-04-21,0,5.0,Clothing,0.29,PayPal,completed,paid_search,1040.0
22367,3566,06-03-2023,105.51,8.0,CLOTHING,,Debit,Cancelled,EMAIL,
22368,1,2023/09/02,22.54,7.0,,0.08,,Completed,paid_search,
22369,3200,26-01-2023,-50,8.0,Home & Garden,,Debit,Pending,,
22370,2894,19-07-2023,98.24,1.0,Home & Garden,0.06,Debit,completed,paid_search,
22371,2465,14-11-2024,200.68,3.0,Home & Garden,,PayPal,Pending,Email,
22372,4823,2024-06-24,184.53,8.0,Clothing,,Credit Card,Completed,,1046.0
22373,1251,10-06-2023,385.8,3.0,Clothing,0.01,PayPal,Completed,direct,1024.0
22374,2329,2024/02/17,20.24,4.0,electronics,,credit card,Refunded,paid_search,
22375,4751,2023/08/17,481.11,9.0,Home & Garden,,,Pending,social,1021.0
22376,3926,14-02-2023,428.62,3.0,Electronics,0.04,PayPal,COMPLETED,email,1033.0
22377,1857,2023-10-01,471.62,3.0,CLOTHING,,Credit Card,Refunded,Email,
22378,4239,08-04-2023,21.46,1.0,electronics,0.13,PayPal,completed,Email,1026.0
22379,1782,09-07-2024,433.68,5.0,Clothing,0.27,credit card,completed,paid_search,
22380,3756,2024-02-17,111.26,8.0,Clothing,0.28,PayPal,COMPLETED,social,
22381,2365,15-03-2024,240.26,3.0,CLOTHING,0.03,PAYPAL,Refunded,organic,
22382,788,06-23-2023,127.66,6.0,Home & Garden,0.03,credit card,Pending,direct,
22383,1883,2023/12/09,190.05,7.0,CLOTHING,0.28,Credit Card,Cancelled,,
22384,3822,2023-10-15,38.71,2.0,Home & Garden,,Debit,completed,direct,
22385,4626,07-29-2023,150.76,9.0,,0.14,PAYPAL,COMPLETED,organic,
22386,4601,04-15-2024,410.73,1.0,Electronics,0.18,PAYPAL,Completed,organic,
22387,1094,2024/05/13,,7.0,Home & Garden,0.16,,completed,organic,
22388,4198,01-06-2024,435.78,3.0,CLOTHING,0.18,credit card,Cancelled,,
22389,3614,2024/08/09,21.73,7.0,electronics,0.17,PAYPAL,Pending,organic,1032.0
22390,4179,26-02-2023,N/A,8.0,Home & Garden,0.07,PAYPAL,Refunded,Email,
22391,2965,2023-03-31,203.84,7.0,CLOTHING,,Credit Card,Pending,Email,
22392,855,11/27/2023,379.56,2.0,electronics,,PayPal,Refunded,EMAIL,
22393,4079,16-01-2024,63.78,3.0,CLOTHING,,PayPal,Refunded,organic,
22394,227,2024-01-08,465.84,1.0,Clothing,,Credit Card,Pending,direct,
22395,3397,02/04/2024,166.75,6.0,CLOTHING,0.02,Credit Card,Completed,email,
22396,439,01-09-2024,42.45,3.0,Home & Garden,0.07,Debit,Cancelled,email,1026.0
22397,1191,01-07-2024,196.58,10.0,electronics,0.18,,Cancelled,email,
22398,333,07-26-2023,,4.0,CLOTHING,0.05,PayPal,Cancelled,,
22399,2727,2023-08-09,344.11,5.0,Electronics,,credit card,Refunded,direct,
22400,4698,2024/02/15,484.9,4.0,electronics,0.07,PAYPAL,COMPLETED,social,1031.0
22401,3342,07/31/2024,33.56,5.0,CLOTHING,0.11,Credit Card,Pending,,1027.0
22402,2046,20-04-2024,363.52,7.0,Electronics,,Credit Card,Cancelled,direct,1024.0
22403,3871,08/07/2024,162.07,,Electronics,0.29,PayPal,Completed,paid_search,
22404,252,2023/09/23,414.19,2.0,Clothing,0.28,credit card,COMPLETED,direct,
22405,4606,22-08-2024,30.34,8.0,CLOTHING,0.08,Debit,Cancelled,email,
22406,3928,31-07-2023,287.01,2.0,Clothing,0.16,PayPal,COMPLETED,direct,
22407,3756,2024/03/28,112.39,2.0,Electronics,0.09,,completed,,
22408,3821,03-18-2024,472.8,1.0,Clothing,,,completed,direct,
22409,1591,21-07-2023,126.57,5.0,Home & Garden,0.19,credit card,Cancelled,social,
22410,783,11/09/2024,396.85,5.0,electronics,0.24,PayPal,Completed,paid_search,
22411,162,2023/09/14,-50,10.0,,0.03,Credit Card,COMPLETED,Email,1020.0
22412,648,2023-07-05,302.38,6.0,Home & Garden,0.17,credit card,Completed,paid_search,1019.0
22413,2389,09/12/2024,97.99,0.0,Electronics,,Credit Card,COMPLETED,organic,1041.0
22414,394,2024-11-28,29.73,3.0,Clothing,,Credit Card,Refunded,EMAIL,
22415,4265,2024-11-24,118.29,9.0,Clothing,,PayPal,Pending,organic,1028.0
22416,2904,11-12-2023,468.73,3.0,Electronics,0.24,PayPal,completed,social,
22417,4821,04/14/2024,297.43,3.0,Electronics,0.27,Credit Card,Cancelled,organic,
22418,2824,11/08/2024,198.52,9.0,,0.17,,completed,EMAIL,
22419,754,22-08-2023,65.52,1.0,Clothing,,PAYPAL,Refunded,organic,
22420,1365,06-30-2024,456.65,9.0,CLOTHING,,Credit Card,Cancelled,Email,
22421,257,2023-02-27,256.93,2.0,Home & Garden,,PAYPAL,Cancelled,email,
22422,4828,06-21-2024,299.96,9.0,,0.08,Credit Card,Pending,Email,
22423,2276,08-01-2024,216.05,3.0,,0.07,PayPal,completed,direct,
22424,2280,02/07/2023,120.45,5.0,electronics,0.1,Debit,completed,email,1005.0
22425,1308,02-21-2024,361.45,1.0,Home & Garden,0.0,Debit,Pending,Email,
22426,4772,09-11-2024,83.97,3.0,Home & Garden,0.09,credit card,Cancelled,EMAIL,1015.0
22427,4907,12/17/2024,399.89,5.0,Home & Garden,0.23,PayPal,COMPLETED,social,1034.0
22428,1589,12/31/2024,142.69,4.0,CLOTHING,,credit card,Pending,social,
22429,3023,10/27/2023,114.81,2.0,,,PayPal,completed,,1024.0
22430,3728,2024-02-29,424.54,10.0,CLOTHING,,PayPal,Cancelled,,1025.0
22431,1445,06/18/2024,479.75,5.0,Home & Garden,,PayPal,Refunded,direct,1041.0
22432,3344,2023-01-22,388.91,1.0,CLOTHING,0.29,,Refunded,organic,
22433,1626,27-09-2023,75.16,4.0,,0.01,,COMPLETED,paid_search,1016.0
22434,2303,2023-08-16,89.81,4.0,electronics,0.24,PAYPAL,Cancelled,paid_search,
22435,2384,2024-03-26,54.05,9.0,electronics,0.28,Debit,Pending,social,1034.0
22436,479,2023-11-27,468.97,1.0,,,PAYPAL,COMPLETED,direct,1033.0
22437,2056,01-24-2024,131.21,7.0,Electronics,,credit card,completed,organic,
