session_id,customer_id,session_date,session_start_time,traffic_source,landing_page,pages_viewed,session_duration_seconds,device,browser,converted,conversion_value,campaign_id,is_bounce,is_bot
129275,,02/25/2024,07:57:16,email,/category/electronics,6.0,1035.0,mobile,chrome,0,0.0,,0,0.0
129276,,12/20/2023,00:10:58,paid_search,/sale,1.0,545.0,,Chrome,0,0.0,,0,0.0
129277,3599.0,04-09-2023,05:33:58,organic_search,/products,14.0,1675.0,Desktop,Edge,1,124.94,,1,0.0
129278,4871.0,2024/09/21,22:12:17,paid_search,/category/electronics,14.0,628.0,tablet,,0,0.0,,1,0.0
129279,,04-04-2023,20:56:58,paid_search,/category/electronics,12.0,658.0,Desktop,Firefox,0,0.0,,0,1.0
129280,,10-10-2023,06:01:50,organic_search,/home,13.0,741.0,desktop,Edge,0,0.0,,1,0.0
129281,,2024-11-16,15:46:26,email,/home,8.0,1272.0,MOBILE,Safari,0,0.0,1005.0,1,
129282,2668.0,2023/09/15,02:33:08,social,/home,11.0,1278.0,tablet,chrome,0,0.0,,0,1.0
129283,4413.0,2023/12/23,21:53:52,paid_search,/products,3.0,654.0,MOBILE,Safari,0,0.0,,1,1.0
129284,2556.0,2023-05-24,,direct,/products,10.0,1365.0,tablet,Firefox,0,0.0,,0,0.0
129285,,05-14-2024,14:59:19,organic_search,/sale,8.0,512.0,desktop,Edge,0,0.0,,1,0.0
129286,3827.0,2024-07-06,23:50:07,social,,7.0,54.0,mobile,Chrome,0,0.0,,1,0.0
129287,129.0,01-25-2023,23:39:37,email,/sale,6.0,0.0,desktop,Chrome,0,0.0,1023.0,0,0.0
129288,1886.0,2024-07-25,06:09:25,ORGANIC_SEARCH,/products,13.0,93.0,MOBILE,chrome,0,0.0,,0,0.0
129289,,10-07-2024,06:15:13,social,,6.0,1657.0,Desktop,Edge,0,0.0,,1,0.0
129290,554.0,01/23/2024,00:20:03,DIRECT,/products,6.0,1668.0,MOBILE,,0,0.0,,1,
129291,,2024/03/18,04:02:06,organic_search,/products,3.0,886.0,desktop,Safari,0,0.0,,0,
129292,3490.0,09/19/2024,16:17:35,social,/category/electronics,9.0,338.0,,,0,0.0,,1,0.0
129293,730.0,2024/05/15,13:49:38,social,/products,8.0,1169.0,Desktop,Firefox,1,167.97,,0,0.0
129294,4432.0,06/22/2024,15:36:12,organic_search,,14.0,703.0,tablet,chrome,0,0.0,,1,0.0
129295,4457.0,26-03-2023,06:25:38,direct,/products,10.0,984.0,Desktop,Firefox,0,0.0,,0,
129296,,2023/11/09,13:27:13,paid_search,/home,6.0,630.0,mobile,Edge,0,0.0,,0,
129297,1102.0,2024/11/08,10:03:27,paid_search,/category/electronics,9.0,1474.0,,,0,0.0,,0,0.0
129298,4854.0,2024/12/31,14:13:30,paid_search,/home,4.0,151.0,tablet,Chrome,0,0.0,,0,0.0
129299,2202.0,12/05/2023,21:14:04,paid_search,/products,14.0,714.0,,Firefox,0,0.0,,1,
129300,1212.0,2024/10/17,,direct,/home,2.0,1368.0,Desktop,Chrome,0,0.0,,0,
129301,,12-11-2023,,organic_search,/products,2.0,1422.0,MOBILE,Chrome,0,0.0,,0,0.0
129302,826.0,08-02-2024,19:55:31,email,/home,11.0,952.0,tablet,,0,0.0,1025.0,0,0.0
129303,2180.0,2023/04/25,09:39:29,direct,/home,15.0,274.0,MOBILE,Firefox,0,0.0,,0,
129304,4111.0,04-04-2024,12:07:12,direct,/category/electronics,14.0,712.0,MOBILE,Safari,0,0.0,,1,
129305,1406.0,12-09-2023,18:07:29,organic_search,,11.0,180.0,mobile,chrome,0,0.0,,0,0.0
129306,,2024/09/29,05:20:00,email,/products,11.0,730.0,MOBILE,chrome,0,0.0,1005.0,0,1.0
129307,569.0,2024-10-29,23:24:39,social,,3.0,554.0,mobile,,1,455.47,,0,1.0
129308,,03/18/2024,19:51:24,email,/category/electronics,5.0,1196.0,,,0,0.0,1038.0,1,0.0
129309,,04/01/2023,01:13:58,organic_search,/sale,15.0,888.0,tablet,Chrome,0,0.0,,0,1.0
129310,,2024/07/10,20:42:06,email,/home,2.0,1688.0,mobile,Safari,0,0.0,,0,
129311,1917.0,2024-08-10,20:18:46,paid_search,/category/electronics,14.0,1045.0,,Chrome,0,0.0,,0,1.0
129312,,14-10-2024,21:26:51,email,/home,12.0,541.0,tablet,Edge,0,0.0,,1,0.0
129313,2343.0,2024-12-23,14:29:08,paid_search,/sale,6.0,91.0,MOBILE,,0,0.0,,0,0.0
129314,,26-09-2023,10:00:18,social,/category/electronics,14.0,1242.0,MOBILE,Edge,0,0.0,,1,0.0
129315,3153.0,28-01-2024,23:11:50,paid_search,/products,10.0,1611.0,Desktop,Safari,0,0.0,,0,0.0
129316,4382.0,2024-09-24,19:35:45,EMAIL,/sale,13.0,616.0,,Edge,0,0.0,1032.0,1,
129317,4560.0,05-08-2024,21:53:07,EMAIL,/category/electronics,1.0,540.0,tablet,Edge,0,0.0,1021.0,1,0.0
129318,,01/28/2024,03:29:27,organic_search,/category/electronics,7.0,207.0,desktop,chrome,0,0.0,,0,
129319,,22-09-2023,14:53:16,paid_search,/category/electronics,8.0,117.0,MOBILE,,0,0.0,,1,
129320,,2024-06-28,10:54:50,paid_search,/products,7.0,82.0,tablet,chrome,0,0.0,,0,0.0
129321,,01/13/2024,08:26:34,email,/home,4.0,1481.0,Desktop,Chrome,0,0.0,,0,
129322,737.0,04/04/2024,11:45:46,social,/home,2.0,1723.0,MOBILE,,1,412.97,,1,0.0
129323,,2024/08/01,03:31:16,social,,9.0,1140.0,MOBILE,Chrome,0,0.0,,0,0.0
129324,1228.0,13-12-2023,19:56:05,organic_search,/category/electronics,11.0,232.0,,Safari,0,0.0,,0,1.0
129325,,06-04-2023,22:00:28,organic_search,/home,9.0,668.0,tablet,Edge,0,0.0,,0,0.0
129326,4204.0,2023-06-15,02:58:45,direct,/products,4.0,866.0,Desktop,chrome,0,0.0,,1,0.0
129327,1559.0,08-30-2024,23:37:03,social,/products,6.0,1236.0,Desktop,Chrome,0,0.0,,0,0.0
129328,,03/04/2024,11:04:07,referral,,9.0,507.0,mobile,chrome,0,0.0,,0,0.0
129329,,08/08/2023,09:05:01,organic_search,,7.0,1551.0,Desktop,Chrome,0,0.0,,1,0.0
129330,,03-26-2024,05:29:10,direct,/home,-1.0,234.0,,Edge,0,0.0,,0,1.0
129331,2903.0,08/08/2023,21:08:30,email,/home,4.0,578.0,mobile,Safari,0,0.0,,1,0.0
129332,,2023/01/31,17:07:22,organic_search,,9.0,,MOBILE,,0,0.0,,0,0.0
129333,,04/04/2024,08:26:13,paid_search,/products,12.0,797.0,desktop,Firefox,0,0.0,,0,0.0
129334,1825.0,05-03-2023,13:43:51,organic_search,/products,8.0,339.0,mobile,Safari,0,0.0,,1,
129335,2184.0,12-04-2024,23:26:51,paid_search,,6.0,409.0,MOBILE,Chrome,1,359.27,,0,0.0
129336,3919.0,2023/12/19,02:12:18,email,/category/electronics,8.0,332.0,desktop,Safari,0,0.0,,0,1.0
129337,2932.0,02-27-2024,08:25:22,direct,/sale,15.0,401.0,mobile,,0,0.0,,1,0.0
129338,1400.0,11/03/2024,06:48:25,paid_search,/sale,6.0,815.0,tablet,chrome,0,0.0,,1,0.0
129339,,2023-01-18,18:09:53,direct,/category/electronics,12.0,1154.0,Desktop,Edge,0,0.0,,1,1.0
129340,2136.0,12-29-2024,08:34:37,email,/sale,1.0,472.0,mobile,Edge,0,0.0,1023.0,0,
129341,,2023/07/05,00:15:18,paid_search,/sale,1.0,614.0,,Edge,0,0.0,,0,1.0
129342,4770.0,10/24/2024,21:10:27,organic_search,/products,8.0,1385.0,desktop,Safari,0,0.0,,0,0.0
129343,,10/21/2024,13:02:11,paid_search,/products,5.0,461.0,desktop,Firefox,0,0.0,,1,0.0
129344,2034.0,06-09-2023,18:25:33,social,/category/electronics,9.0,632.0,Desktop,Safari,0,0.0,,1,1.0
129345,3298.0,03-07-2023,04:16:52,organic_search,/products,6.0,1200.0,MOBILE,Safari,0,0.0,,0,0.0
129346,4212.0,27-12-2024,11:25:58,organic_search,/home,15.0,911.0,desktop,Chrome,0,0.0,,1,
129347,4953.0,12/26/2023,06:57:29,social,/category/electronics,6.0,1498.0,desktop,chrome,0,0.0,,0,0.0
129348,,06-16-2023,12:15:59,paid_search,/home,12.0,1747.0,,chrome,0,0.0,,1,0.0
129349,3531.0,08/29/2024,09:30:33,organic_search,/products,5.0,530.0,Desktop,,1,307.44,,0,1.0
129350,,2024/01/01,17:49:06,paid_search,/category/electronics,2.0,224.0,MOBILE,Chrome,0,0.0,,1,0.0
129351,,2024/04/19,14:23:16,paid_search,/category/electronics,7.0,806.0,MOBILE,Chrome,0,0.0,,1,0.0
129352,,09/08/2023,10:05:53,social,,11.0,881.0,mobile,chrome,0,0.0,,0,1.0
129353,790.0,2024-06-20,12:38:04,email,/home,8.0,1791.0,Desktop,,0,0.0,,0,0.0
129354,2348.0,2024-04-25,10:43:14,paid_search,/products,13.0,637.0,,chrome,0,0.0,,0,0.0
129355,,03-03-2024,09:51:02,paid_search,,7.0,152.0,mobile,Firefox,0,0.0,,0,0.0
129356,,06-05-2024,04:37:20,social,/sale,5.0,1715.0,mobile,Firefox,0,0.0,,1,0.0
129357,4791.0,03-04-2024,07:35:27,direct,/category/electronics,8.0,1157.0,desktop,Chrome,0,0.0,,0,1.0
129358,4358.0,12-20-2023,16:39:45,organic_search,/products,12.0,814.0,desktop,Edge,0,0.0,,0,1.0
129359,1065.0,2023-06-27,20:10:14,organic_search,/products,9.0,,,,0,0.0,,0,0.0
129360,1131.0,04-07-2024,17:30:59,email,,4.0,237.0,desktop,Chrome,1,125.64,,0,0.0
129361,,2024/12/03,15:45:28,organic_search,,10.0,1360.0,Desktop,Firefox,0,0.0,,1,0.0
129362,,07/13/2023,18:54:32,email,/home,6.0,1579.0,tablet,Safari,0,0.0,1011.0,1,
129363,3287.0,2023-05-04,17:24:36,direct,,12.0,817.0,desktop,Edge,0,0.0,,1,0.0
129364,4099.0,2023-04-08,21:11:35,direct,/sale,10.0,68.0,mobile,,0,0.0,,0,1.0
129365,,07-17-2023,09:30:36,organic_search,/products,2.0,1096.0,,Firefox,0,0.0,,0,
129366,,2024/10/17,23:44:17,organic_search,,12.0,854.0,MOBILE,chrome,0,0.0,,1,1.0
129367,,2023-05-13,07:10:24,email,/sale,7.0,1366.0,MOBILE,,0,0.0,,0,0.0
129368,,2024/09/28,06:30:45,direct,/sale,4.0,1277.0,,Safari,0,0.0,,0,0.0
129369,1775.0,2024/08/14,13:16:19,direct,/sale,3.0,904.0,MOBILE,,0,0.0,,1,0.0
129370,,02/12/2023,09:48:56,ORGANIC_SEARCH,/home,2.0,1136.0,MOBILE,Edge,0,0.0,,0,0.0
129371,,2024/04/19,07:39:07,paid_search,/category/electronics,11.0,0.0,tablet,Chrome,0,0.0,,0,1.0
129372,,03-26-2023,09:10:26,organic_search,/home,8.0,1497.0,desktop,Edge,0,0.0,,1,1.0
129373,4514.0,2024-08-03,06:44:17,organic_search,,11.0,1072.0,tablet,Chrome,0,0.0,,0,
129374,1660.0,09/30/2024,00:33:26,email,/sale,1.0,1428.0,,Edge,0,0.0,,0,0.0
129375,290.0,12-31-2023,09:42:42,PAID_SEARCH,/home,2.0,943.0,Desktop,Safari,1,303.29,,1,0.0
129376,,2024-06-23,07:17:45,email,/products,9.0,374.0,MOBILE,Safari,0,0.0,,1,0.0
129377,,06/30/2023,03:11:40,email,/sale,7.0,1578.0,,Edge,0,0.0,1035.0,1,0.0
129378,2581.0,08/25/2024,11:20:23,email,,10.0,857.0,Desktop,Safari,0,0.0,,0,0.0
129379,,05-05-2024,22:35:52,organic_search,/category/electronics,3.0,214.0,,Safari,0,0.0,,0,
129380,,2024-01-04,11:12:09,social,/category/electronics,13.0,637.0,mobile,Firefox,1,153.25,,0,
129381,3201.0,10-21-2024,23:17:26,organic_search,/category/electronics,5.0,1237.0,tablet,chrome,0,0.0,,1,0.0
129382,2051.0,12/27/2023,,direct,/sale,7.0,1569.0,MOBILE,,0,0.0,,0,0.0
129383,1219.0,10/08/2024,22:49:39,organic_search,/products,10.0,191.0,mobile,Edge,0,0.0,,0,1.0
129384,,2023-11-03,20:41:39,organic_search,/category/electronics,0.0,1232.0,MOBILE,chrome,0,0.0,,0,0.0
129385,4386.0,27-01-2023,06:35:41,organic_search,/category/electronics,6.0,899.0,,,0,0.0,,1,0.0
129386,,2023-09-08,03:08:05,organic_search,/sale,3.0,0.0,,,0,0.0,,0,0.0
129387,4287.0,23-02-2024,08:05:32,EMAIL,/home,5.0,984.0,mobile,Safari,0,0.0,,0,
129388,,10-30-2023,,organic_search,/products,3.0,988.0,MOBILE,Edge,0,0.0,,0,0.0
129389,759.0,05/06/2024,02:37:56,direct,/home,15.0,320.0,,chrome,0,0.0,,0,1.0
129390,,12-14-2023,04:34:54,social,/products,,606.0,desktop,Edge,0,0.0,,0,
129391,,08-04-2023,,DIRECT,/products,3.0,1278.0,,Edge,0,0.0,,0,0.0
129392,,2024-05-14,05:52:58,email,/sale,8.0,208.0,,Safari,0,0.0,,0,1.0
129393,744.0,18-12-2023,06:01:20,paid_search,/home,13.0,1725.0,desktop,Safari,0,0.0,,0,0.0
129394,4857.0,07/03/2024,02:02:18,organic_search,/category/electronics,6.0,1629.0,tablet,Firefox,0,0.0,,0,0.0
129395,,2023/06/09,00:45:08,social,,3.0,1592.0,MOBILE,Safari,0,0.0,,0,0.0
129396,3248.0,22-11-2023,23:30:21,referral,/sale,12.0,69.0,desktop,Edge,0,0.0,,0,1.0
129397,2329.0,03-12-2024,02:34:55,direct,,15.0,1562.0,Desktop,Firefox,0,0.0,,0,0.0
129398,3950.0,2024-04-20,15:45:00,email,/products,9.0,0.0,tablet,Safari,0,0.0,1008.0,0,0.0
129399,,2024/11/09,18:14:32,organic_search,,7.0,1328.0,,chrome,0,0.0,,0,0.0
129400,,09/01/2024,18:01:16,email,/home,11.0,1539.0,,Chrome,0,0.0,1004.0,0,1.0
129401,1663.0,02-03-2023,19:21:19,email,,5.0,1299.0,MOBILE,,0,0.0,1036.0,0,0.0
129402,591.0,31-10-2024,08:24:18,email,/home,8.0,1621.0,tablet,,0,0.0,1014.0,0,1.0
129403,4785.0,2024/11/12,,organic_search,/category/electronics,9.0,38.0,desktop,,0,0.0,,1,0.0
129404,3756.0,02-12-2023,,organic_search,/sale,11.0,100.0,Desktop,Chrome,0,0.0,,0,0.0
129405,,2023/07/13,,organic_search,/sale,11.0,569.0,MOBILE,,0,0.0,,0,0.0
129406,,04-07-2023,,organic_search,,8.0,650.0,MOBILE,Safari,0,0.0,,1,1.0
129407,,02-03-2024,18:38:25,social,/sale,7.0,876.0,desktop,Edge,0,0.0,,0,
129408,3893.0,09/23/2023,22:06:33,email,/home,8.0,145.0,MOBILE,Edge,0,0.0,,0,1.0
129409,,2024/09/30,00:22:19,email,/category/electronics,7.0,1009.0,Desktop,Safari,0,0.0,,0,1.0
129410,4291.0,01-01-2024,,paid_search,/products,6.0,219.0,,Safari,0,0.0,,0,1.0
129411,,07-27-2024,07:31:32,paid_search,/sale,2.0,619.0,Desktop,Chrome,0,0.0,,0,
129412,,11/02/2023,,email,/category/electronics,6.0,1381.0,tablet,Edge,0,0.0,1005.0,0,0.0
129413,227.0,04/18/2023,06:39:22,direct,/category/electronics,15.0,596.0,MOBILE,Firefox,0,0.0,,0,1.0
129414,2966.0,04-09-2024,23:52:31,organic_search,/products,3.0,1742.0,,chrome,0,0.0,,1,
129415,2236.0,10/25/2023,05:12:42,organic_search,/sale,2.0,1781.0,MOBILE,,0,0.0,,1,
129416,784.0,20-07-2024,00:36:00,organic_search,/products,5.0,1707.0,MOBILE,chrome,0,0.0,,0,0.0
129417,,09/18/2023,23:15:09,organic_search,,7.0,252.0,mobile,chrome,0,0.0,,0,0.0
129418,,01-05-2023,13:00:39,PAID_SEARCH,/sale,8.0,0.0,Desktop,Edge,0,0.0,,0,0.0
129419,,2024/04/11,05:45:30,organic_search,,8.0,775.0,,Safari,0,0.0,,0,0.0
129420,851.0,30-06-2023,04:56:24,organic_search,/sale,4.0,-100.0,,chrome,0,0.0,,0,0.0
129421,,2024/01/08,15:58:35,direct,/products,11.0,222.0,MOBILE,chrome,0,0.0,,0,
129422,2171.0,2023/04/04,02:12:09,organic_search,,,1020.0,tablet,Firefox,0,0.0,,0,0.0
129423,3738.0,2024-08-08,21:32:41,social,/sale,6.0,284.0,Desktop,Safari,0,0.0,,1,
129424,,2023/03/13,17:22:47,organic_search,/sale,1.0,816.0,desktop,chrome,0,0.0,,0,
129425,1142.0,01-19-2024,04:16:58,organic_search,/home,4.0,1061.0,Desktop,Firefox,0,0.0,,1,0.0
129426,106.0,2023/02/14,07:01:44,organic_search,/sale,,-100.0,mobile,Chrome,0,0.0,,1,0.0
129427,2748.0,08-02-2024,20:45:32,social,,14.0,148.0,MOBILE,Safari,0,0.0,,0,0.0
129428,2747.0,21-07-2023,13:14:11,social,/sale,2.0,189.0,mobile,chrome,0,0.0,,1,
129429,,2024-11-01,16:24:58,email,/home,2.0,1086.0,MOBILE,Edge,0,0.0,1010.0,1,0.0
129430,,21-07-2024,19:53:59,email,/home,14.0,1231.0,tablet,Firefox,0,0.0,,0,0.0
129431,11.0,2023/12/28,,referral,/category/electronics,2.0,,,Edge,0,0.0,,1,0.0
129432,3675.0,2024-06-11,23:35:38,DIRECT,,9.0,986.0,tablet,,0,0.0,,0,0.0
129433,,10-22-2023,23:35:23,paid_search,/home,1.0,453.0,,,0,0.0,,0,0.0
129434,1894.0,01-27-2023,00:10:01,paid_search,/home,13.0,-100.0,desktop,Firefox,0,0.0,,1,0.0
129435,,12-11-2023,18:54:38,direct,,3.0,522.0,,Edge,1,476.18,,0,0.0
129436,,03-09-2023,10:53:18,email,/products,12.0,,MOBILE,Firefox,0,0.0,1007.0,0,0.0
129437,2759.0,2024/03/10,00:37:01,social,/home,9.0,610.0,desktop,Safari,0,0.0,,0,1.0
129438,,2023/06/26,,paid_search,,2.0,686.0,MOBILE,chrome,0,0.0,,0,0.0
129439,4884.0,09-06-2023,,social,/category/electronics,3.0,1201.0,desktop,Firefox,0,0.0,,0,
129440,3415.0,04-03-2024,22:05:59,email,/category/electronics,6.0,16.0,Desktop,Chrome,0,0.0,1024.0,0,1.0
129441,4810.0,08-08-2024,05:55:28,PAID_SEARCH,,3.0,153.0,mobile,chrome,0,0.0,,1,0.0
129442,,29-07-2024,04:59:04,paid_search,/category/electronics,8.0,-100.0,MOBILE,Safari,0,0.0,,1,0.0
129443,3812.0,2023-12-29,20:22:04,direct,/home,15.0,0.0,MOBILE,Edge,0,0.0,,0,0.0
129444,254.0,08-19-2023,19:17:59,social,/home,4.0,1491.0,Desktop,Firefox,0,0.0,,0,
129445,643.0,2024-11-25,08:43:26,direct,,9.0,732.0,Desktop,,0,0.0,,1,0.0
129446,381.0,2024-03-08,00:20:12,direct,/category/electronics,8.0,375.0,MOBILE,chrome,0,0.0,,0,0.0
129447,2475.0,11/02/2024,05:58:14,organic_search,/sale,12.0,600.0,desktop,Firefox,0,0.0,,1,0.0
129448,3618.0,09-16-2023,18:05:36,email,/sale,9.0,490.0,Desktop,Chrome,0,0.0,1001.0,0,0.0
129449,,05-16-2023,08:33:25,paid_search,,9.0,1219.0,Desktop,chrome,0,0.0,,0,0.0
129450,,19-01-2023,03:34:36,direct,/home,3.0,542.0,Desktop,chrome,0,0.0,,0,0.0
129451,1580.0,08-09-2024,,EMAIL,/sale,1.0,1059.0,,,0,0.0,1005.0,0,
129452,4268.0,22-04-2023,18:48:25,paid_search,/products,12.0,1618.0,tablet,Edge,0,0.0,,0,0.0
129453,,06/26/2023,17:31:50,email,/sale,4.0,298.0,Desktop,Chrome,0,0.0,,1,
129454,,01-20-2024,23:34:58,email,,4.0,-100.0,,Chrome,0,0.0,1022.0,0,
129455,,07-23-2024,06:40:52,SOCIAL,,8.0,1597.0,MOBILE,Chrome,0,0.0,,0,1.0
129456,877.0,05/10/2023,12:36:47,social,/products,8.0,837.0,MOBILE,Chrome,0,0.0,,0,1.0
129457,,2023-02-26,,paid_search,/sale,9.0,1656.0,desktop,,0,0.0,,0,0.0
129458,820.0,03/27/2023,12:49:43,direct,/category/electronics,15.0,1423.0,mobile,Firefox,0,0.0,,0,0.0
129459,,06-07-2024,03:46:26,email,/home,7.0,1584.0,,Safari,0,0.0,1034.0,1,0.0
129460,,23-06-2024,18:34:24,email,/home,3.0,323.0,desktop,Safari,0,0.0,1006.0,0,
129461,2109.0,01/19/2024,21:05:23,direct,/products,3.0,561.0,tablet,Edge,0,0.0,,1,0.0
129462,3131.0,04/20/2024,03:04:33,paid_search,/sale,6.0,403.0,desktop,Firefox,0,0.0,,0,
129463,,29-08-2023,11:42:11,organic_search,/products,1.0,410.0,Desktop,chrome,0,0.0,,1,0.0
129464,191.0,2023/05/17,19:45:39,social,/sale,7.0,861.0,mobile,Edge,0,0.0,,1,0.0
129465,2527.0,2023-02-07,17:29:18,direct,/category/electronics,,142.0,MOBILE,Chrome,0,0.0,,0,1.0
129466,,08/31/2024,16:01:14,social,/home,13.0,,mobile,Firefox,1,174.54,,0,0.0
129467,1231.0,14-11-2023,14:23:31,social,/products,4.0,525.0,desktop,Edge,0,0.0,,0,0.0
129468,3458.0,30-03-2023,08:43:48,organic_search,,13.0,736.0,tablet,Chrome,0,0.0,,0,0.0
129469,3304.0,08-14-2024,12:58:37,organic_search,/sale,,1105.0,desktop,,0,0.0,,1,
129470,3637.0,2024-03-05,,direct,/sale,12.0,,MOBILE,Chrome,0,0.0,,1,0.0
129471,291.0,19-07-2024,09:04:24,paid_search,/category/electronics,4.0,652.0,MOBILE,Firefox,0,0.0,,0,0.0
129472,,2024-12-09,,organic_search,/home,2.0,28.0,Desktop,chrome,0,0.0,,0,1.0
129473,1656.0,2024-01-16,11:49:00,paid_search,/sale,7.0,1526.0,tablet,Chrome,0,0.0,,1,0.0
129474,1289.0,01-29-2023,18:12:12,social,,9.0,1119.0,MOBILE,Chrome,0,0.0,,0,
129475,3632.0,2024-06-15,,organic_search,,1.0,457.0,desktop,Chrome,0,0.0,,0,0.0
129476,4469.0,01-12-2024,22:43:52,SOCIAL,/home,13.0,539.0,,Safari,0,0.0,,0,0.0
129477,,2024-10-31,06:17:56,email,,7.0,1613.0,,Chrome,0,0.0,1015.0,0,0.0
129478,,28-06-2024,,organic_search,/sale,11.0,1523.0,MOBILE,Edge,0,0.0,,1,1.0
129479,,11-11-2023,16:59:18,social,/category/electronics,10.0,1740.0,MOBILE,Chrome,0,0.0,,0,0.0
129480,3343.0,2024-06-19,00:10:02,email,/home,4.0,570.0,MOBILE,Safari,0,0.0,1017.0,0,1.0
129481,4698.0,08-05-2023,,organic_search,/category/electronics,9.0,270.0,tablet,Firefox,0,0.0,,1,0.0
129482,1974.0,11/29/2023,00:39:06,direct,/category/electronics,8.0,958.0,Desktop,Chrome,0,0.0,,0,0.0
129483,2297.0,01-13-2023,,social,,3.0,222.0,desktop,chrome,0,0.0,,0,0.0
129484,,2024-06-14,23:41:40,paid_search,/category/electronics,12.0,458.0,tablet,Chrome,0,0.0,,0,0.0
129485,,17-09-2023,15:11:35,organic_search,/category/electronics,7.0,1065.0,MOBILE,Edge,0,0.0,,0,0.0
129486,,12-07-2024,15:46:44,organic_search,/sale,11.0,1430.0,tablet,Safari,0,0.0,,0,
129487,,07-04-2023,03:22:52,paid_search,/category/electronics,14.0,1774.0,MOBILE,Firefox,0,0.0,,0,0.0
129488,2832.0,08/08/2024,15:14:18,email,/sale,2.0,268.0,,,0,0.0,1023.0,1,0.0
129489,3096.0,10-21-2023,07:11:30,paid_search,/category/electronics,9.0,220.0,tablet,Chrome,0,0.0,,0,0.0
129490,,2024-03-21,17:23:38,organic_search,,12.0,1415.0,mobile,chrome,0,0.0,,0,
129491,2566.0,2023/02/06,08:29:12,paid_search,/category/electronics,8.0,796.0,mobile,Chrome,0,0.0,,1,0.0
129492,4533.0,2023-09-29,01:47:24,email,/sale,2.0,144.0,mobile,,0,0.0,,0,
129493,,03/14/2024,18:06:53,email,/home,9.0,1427.0,Desktop,Firefox,0,0.0,1045.0,0,
129494,,2023/02/10,04:18:35,referral,/home,2.0,923.0,tablet,,0,0.0,,0,0.0
129495,4796.0,08-29-2024,,REFERRAL,/products,8.0,1388.0,,chrome,0,0.0,,1,0.0
129496,,03/04/2024,06:56:46,organic_search,/products,7.0,893.0,mobile,chrome,0,0.0,,0,1.0
129497,1742.0,02-20-2024,09:46:13,social,/category/electronics,3.0,1780.0,desktop,Safari,0,0.0,,0,1.0
129498,2246.0,11-18-2024,04:57:30,social,/products,12.0,1624.0,MOBILE,,0,0.0,,0,1.0
129499,4289.0,07/02/2024,03:19:21,email,/products,4.0,442.0,desktop,Edge,0,0.0,1037.0,0,0.0
129500,,2024/04/05,22:07:43,organic_search,/category/electronics,15.0,1115.0,desktop,Chrome,0,0.0,,0,0.0
129501,2202.0,2024-03-28,11:34:05,organic_search,/category/electronics,15.0,402.0,MOBILE,Chrome,0,0.0,,0,0.0
129502,4922.0,02/17/2024,11:01:55,paid_search,/products,4.0,218.0,Desktop,Chrome,0,0.0,,0,0.0
129503,1316.0,2024/01/12,13:49:55,paid_search,/category/electronics,,1130.0,Desktop,Chrome,0,0.0,,1,1.0
129504,3365.0,02/14/2024,04:52:10,referral,/sale,5.0,1390.0,tablet,Edge,0,0.0,,0,0.0
129505,2263.0,2024/11/06,22:00:31,social,/products,1.0,393.0,Desktop,Chrome,0,0.0,,0,0.0
129506,,16-11-2024,23:11:02,direct,/products,6.0,1000.0,tablet,Safari,0,0.0,,1,
129507,4920.0,10-09-2024,,DIRECT,/sale,14.0,941.0,mobile,Chrome,0,0.0,,0,
129508,3366.0,03-06-2024,04:30:39,direct,/products,6.0,-100.0,mobile,,0,0.0,,0,0.0
129509,2694.0,2024/05/19,21:13:05,organic_search,/sale,2.0,100.0,mobile,Chrome,0,0.0,,1,1.0
129510,4218.0,17-10-2023,,organic_search,,6.0,1499.0,tablet,Safari,0,0.0,,1,0.0
129511,,10-10-2023,20:19:51,paid_search,/products,3.0,1129.0,MOBILE,Safari,0,0.0,,0,
129512,,2024-10-10,21:09:21,social,,13.0,1007.0,tablet,,0,0.0,,1,0.0
129513,,2023/11/09,06:25:34,organic_search,/home,7.0,92.0,Desktop,chrome,0,0.0,,1,0.0
129514,,2024/12/20,01:28:25,DIRECT,/products,6.0,758.0,tablet,,0,0.0,,0,0.0
129515,,06-06-2023,16:13:45,referral,,6.0,1039.0,desktop,Safari,0,0.0,,0,0.0
129516,2431.0,02-09-2024,,paid_search,/home,5.0,1059.0,desktop,,0,0.0,,0,0.0
129517,767.0,2024/06/11,16:36:19,paid_search,/home,7.0,713.0,mobile,,0,0.0,,0,0.0
129518,2738.0,06/22/2024,,direct,/sale,11.0,515.0,tablet,,0,0.0,,0,0.0
129519,4801.0,28-11-2024,03:13:03,email,/products,6.0,1008.0,desktop,Chrome,0,0.0,,0,0.0
129520,,13-06-2023,02:31:13,email,/category/electronics,13.0,1792.0,,,0,0.0,1029.0,1,0.0
129521,2407.0,03/27/2024,22:29:17,direct,/home,13.0,331.0,mobile,Edge,0,0.0,,1,1.0
129522,2528.0,2023/07/18,22:15:17,social,/category/electronics,10.0,1394.0,MOBILE,Safari,0,0.0,,0,
129523,,02-05-2024,18:42:49,organic_search,,15.0,173.0,Desktop,Safari,0,0.0,,0,0.0
129524,,08-05-2024,18:20:35,direct,/sale,14.0,68.0,Desktop,,0,0.0,,0,0.0
129525,,2024-12-05,02:19:35,organic_search,/category/electronics,13.0,137.0,desktop,Edge,0,0.0,,0,0.0
